date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-01-02 01:39:05,A3E391FEA5B4124D,Exodus 18-20 | April 18-24 - Episode 17,,True,,,True,,https://www.buzzsprout.com/800873/10450414-exodus-18-20-april-18-24-episode-17.mp3,,38868,,10346375,,,URL,Talk of Him,,,2022-04-17 07:00:00,Podcast,,1290000,,,
2023-01-02 01:39:05,AEDCDC6042F9D7D2,Exodus 24; 31-34 | April 25-May 1 - Episode 18,,True,,,True,,https://www.buzzsprout.com/800873/10477852-exodus-24-31-34-april-25-may-1-episode-18.mp3,,38870,,13401778,,,URL,Talk of Him,,,2022-04-24 07:00:00,Podcast,,1672000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,49B544F93C45BCF3,Real Talk & Friends - Kerry Muhlestein,,True,,,True,,https://www.buzzsprout.com/800873/10529327-real-talk-friends-kerry-muhlestein.mp3,,38872,,29508337,,,URL,Talk of Him,,,2022-04-29 20:00:00,Podcast,,2457000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,A4FEABA294E89C04,Exodus 35-40; Leviticus 1; 16; 19 | May 2-8 - Episode 19,,True,,,True,,https://www.buzzsprout.com/800873/10529298-exodus-35-40-leviticus-1-16-19-may-2-8-episode-19.mp3,,38874,,16978670,,,URL,Talk of Him,,,2022-05-01 07:00:00,Podcast,,1413000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,1BFB9B1DEC057343,Numbers 11-14; 20-24 | May 9-15 - Episode 20,,True,,,True,,https://www.buzzsprout.com/800873/10577853-numbers-11-14-20-24-may-9-15-episode-20.mp3,,38876,,17848160,,,URL,Talk of Him,,,2022-05-08 07:00:00,Podcast,,1485000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,3C88C382DE415E94,Deuteronomy 6–8; 15; 18; 29–30; 34 | May 16-22 - Episode 21,,True,,,True,,https://www.buzzsprout.com/800873/10618438-deuteronomy-6-8-15-18-29-30-34-may-16-22-episode-21.mp3,,38878,,10577164,,,URL,Talk of Him,,,2022-05-15 07:00:00,Podcast,,1319000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,25CE670CE8860F88,Joshua 1-8; 23-24 | May 23-29 - Episode 22,,True,,,True,,https://www.buzzsprout.com/800873/10658586-joshua-1-8-23-24-may-23-29-episode-22.mp3,,38880,,17479991,,,URL,Talk of Him,,,2022-05-22 07:00:00,Podcast,,1455000,,,
2023-01-02 01:39:05,12B4965FB3EDEC03,Judges 2–4; 6–8; 13–16  | May 30-June 5 - Episode 23,,True,,,True,,https://www.buzzsprout.com/800873/10698877-judges-2-4-6-8-13-16-may-30-june-5-episode-23.mp3,,38882,,17142910,,,URL,Talk of Him,,,2022-05-29 07:00:00,Podcast,,1427000,,,
2023-01-02 01:39:05,D4F5E620B084EC95,Ruth; 1 Samuel 1-3  | June 6-12 - Episode 24,,True,,,True,,https://www.buzzsprout.com/800873/10737956-ruth-1-samuel-1-3-june-6-12-episode-24.mp3,,38884,,20002149,,,URL,Talk of Him,,,2022-06-05 07:00:00,Podcast,,1665000,,,
2023-01-02 01:39:05,4AC419B06E7AA8F6,1 Samuel 8-10; 13; 15-18  | June 13-19 - Episode 25,,True,,,True,,https://www.buzzsprout.com/800873/10772912-1-samuel-8-10-13-15-18-june-13-19-episode-25.mp3,,38886,,17486582,,,URL,Talk of Him,,,2022-06-12 07:00:00,Podcast,,1455000,,,
2023-01-02 01:39:05,39AF3747CC3A6EBD,2 Samuel 5–7; 11–12; 1 Kings 3; 8; 11   | June 20-26 - Episode 26,,True,,,True,,https://www.buzzsprout.com/800873/10811938-2-samuel-5-7-11-12-1-kings-3-8-11-june-20-26-episode-26.mp3,,38888,,18080371,,,URL,Talk of Him,,,2022-06-19 07:00:00,Podcast,,1505000,,,
2023-01-02 01:39:05,D8011657B5719B96,1 Kings 17-19   | June 27- July 3 - Episode 27,,True,,,True,,https://www.buzzsprout.com/800873/10854489-1-kings-17-19-june-27-july-3-episode-27.mp3,,38890,,16930761,,,URL,Talk of Him,,,2022-06-26 07:00:00,Podcast,,1409000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,8DF859ED338E6507,2 Kings 2-7   | July 4-10 - Episode 28,,True,,,True,,https://www.buzzsprout.com/800873/10894656-2-kings-2-7-july-4-10-episode-28.mp3,,38892,,17336942,,,URL,Talk of Him,,,2022-07-03 07:00:00,Podcast,,1443000,,,
