date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,sort_album,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist,composer
2023-06-02 01:50:17,5481BC41882915EF,01 Angels and the Aaronic Priesthood,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-10-16T14_25_27-07_00.mp3?_=1580782471.13052094,Book of Mormon: Another Testament of Jesus Christ,,41176,,24426754,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-10-16 21:25:27,Podcast,,1351000,,,,
2023-06-02 01:50:17,1DD11FBA06DB4F2C,02 Accessing the Fullness of the Atonement of Jesus Christ Through Personal Revelation,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-11-19T21_10_40-08_00.mp3?_=1582140454.13109486,Book of Mormon: Another Testament of Jesus Christ,,41178,,82922353,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-11-20 05:10:40,Podcast,,1507000,,,,
2023-06-02 01:50:17,E4A045654C459778,03 Introduction to the Book of Mormon,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-11-26T18_43_43-08_00.mp3?_=1582775207.13123422,Book of Mormon: Another Testament of Jesus Christ,,41180,,66888762,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-11-27 02:43:43,Podcast,,3608000,,,,
2023-06-02 01:50:17,4E5D28DC56514744,"OLD 2017 PODCAST 037 ""The Gentiles""",,True,,,True,https://mstroud.podomatic.com/enclosure/2018-11-27T12_34_40-08_00.mp3?_=1579100389.13124900,Book of Mormon: Another Testament of Jesus Christ,,41182,,15871193,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-11-27 20:34:40,Podcast,,3967000,,,,
2023-06-02 01:50:17,C8877F8D4A05EDC6,04 1 Nephi 1,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-03T10_14_25-08_00.mp3?_=1582775942.14551720,Book of Mormon: Another Testament of Jesus Christ,,41184,,53630581,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-03 18:14:25,Podcast,,3343000,,,,
2023-06-02 01:50:17,E6889EADA89BA26B,05 Spending Sacred Holy Time With The Lord Jesus Christ,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-04T17_59_00-08_00.mp3?_=1582942564.13139009,Book of Mormon: Another Testament of Jesus Christ,,41186,,48174765,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-05 01:59:00,Podcast,,2719000,,,,
2023-06-02 01:50:17,6E9136B49424B4D4,"OLD 2017 PODCAST 038 ""The Virtue of the Word of God""",,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-04T18_12_37-08_00.mp3?_=1548554112.13139038,Book of Mormon: Another Testament of Jesus Christ,,41188,,13215044,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-05 02:12:37,Podcast,,3281000,,,,
2023-06-02 01:50:17,B661B1ED2B83A667,06 1 Nephi 2,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-09T19_22_25-08_00.mp3?_=1548553712.13148021,Book of Mormon: Another Testament of Jesus Christ,,41190,,69152685,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-10 03:22:25,Podcast,,3928000,,,,
2023-06-02 01:50:17,5118BEE1DCCD0855,07 1 Nephi 3-4,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-16T18_30_06-08_00.mp3?_=1583625814.13160658,Book of Mormon: Another Testament of Jesus Christ,,41192,,68879674,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-17 02:30:06,Podcast,,4168000,,,,
2023-06-02 01:50:17,ED9BF4FAA7BE4172,"OLD 2016 Podcast ""The Holy Spirit""",,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-17T03_27_30-08_00.mp3?_=1548554245.13161246,Book of Mormon: Another Testament of Jesus Christ,,41194,,16568439,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-17 11:27:30,Podcast,,4142000,,,,
2023-06-02 01:50:17,24B5247AF00BB453,01 Ángeles y el Sacerdocio Aarónico,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-21T09_55_00-08_00.mp3?_=1545414960.13169401,Book of Mormon: Another Testament of Jesus Christ,,41196,,17835034,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-21 17:55:00,Podcast,,1486000,,,,
2023-06-02 01:50:17,48307D9C977D1C78,08 1 Nephi 5-7,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-22T19_08_14-08_00.mp3?_=1597696800.13171099,Book of Mormon: Another Testament of Jesus Christ,,41198,,72263176,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-23 03:08:14,Podcast,,4366000,,,,
2023-06-02 01:50:17,D2839CFFD768B002,09 1 Nephi 8,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-28T03_30_51-08_00.mp3?_=1583973018.13178334,Book of Mormon: Another Testament of Jesus Christ,,41200,,66396109,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-28 11:30:51,Podcast,,4019000,,,,
2023-06-02 01:50:17,7F6AF5D86005FB56,010 1 Nephi 9-10,,True,,,True,https://mstroud.podomatic.com/enclosure/2018-12-30T19_55_08-08_00.mp3?_=1584063897.13181714,Book of Mormon: Another Testament of Jesus Christ,,41202,,56865759,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2018-12-31 03:55:08,Podcast,,3036000,,,,
2023-06-02 01:50:17,88E71A2FF5DE38B7,011 1 Nephi 11,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-02T11_37_19-08_00.mp3?_=1584359907.13185431,Book of Mormon: Another Testament of Jesus Christ,,41204,,90603397,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-02 19:37:19,Podcast,,3775000,,,,
2023-06-02 01:50:17,8A15CA19F875F498,012 1 Nephi 12,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-03T16_17_40-08_00.mp3?_=1590182321.13187338,Book of Mormon: Another Testament of Jesus Christ,,41206,,70509382,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-04 00:17:40,Podcast,,2937000,,,,
2023-06-02 01:50:17,6E85EE89C6488668,013 1 Nephi 13,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-05T18_12_05-08_00.mp3?_=1573358460.13190221,Book of Mormon: Another Testament of Jesus Christ,,41208,,98592477,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-06 02:12:05,Podcast,,4107000,,,,
2023-06-02 01:50:17,39C25B1F9CC4D3E5,014 1 Nephi 14,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-06T20_42_16-08_00.mp3?_=1573951171.13192230,Book of Mormon: Another Testament of Jesus Christ,,41210,,74113026,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-07 04:42:16,Podcast,,3088000,,,,
2023-06-02 01:50:17,4ACDEAA9E53E4868,015 1 Nephi 15,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-10T17_14_36-08_00.mp3?_=1573951259.13199153,Book of Mormon: Another Testament of Jesus Christ,,41212,,94084788,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-11 01:14:36,Podcast,,3920000,,,,
2023-06-02 01:50:17,C810523569403F19,016 1 Nephi 16,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-12T22_08_55-08_00.mp3?_=1573951325.13202410,Book of Mormon: Another Testament of Jesus Christ,,41214,,105291945,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-13 06:08:55,Podcast,,4387000,,,,
2023-06-02 01:50:17,33A33EFF5A03144E,017 1 Nephi 17:1-40,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-14T15_50_12-08_00.mp3?_=1576681979.13205800,Book of Mormon: Another Testament of Jesus Christ,,41216,,95910440,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-14 23:50:12,Podcast,,3996000,,,,
2023-06-02 01:50:17,4ADD2DB07969B0AC,018 1 Nephi 17:41-55,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-16T16_07_00-08_00.mp3?_=1575917805.13209738,Book of Mormon: Another Testament of Jesus Christ,,41218,,58863997,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-17 00:07:00,Podcast,,2452000,,,,
2023-06-02 01:50:17,A5FDB4C325CC9CC1,019 1 Nephi 18,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-18T09_16_00-08_00.mp3?_=1575918424.13224114,Book of Mormon: Another Testament of Jesus Christ,,41220,,62974704,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-18 17:16:00,Podcast,,2623000,,,,
2023-06-02 01:50:17,4CF588B40BCC07E7,020 1 Nephi 19,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-20T20_49_38-08_00.mp3?_=1575918498.13217246,Book of Mormon: Another Testament of Jesus Christ,,41222,,71997735,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-21 04:49:38,Podcast,,2999000,,,,
2023-06-02 01:50:17,B9AB36C0BFD2B8CE,021 1 Nephi 20,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-23T10_03_07-08_00.mp3?_=1575918554.13222302,Book of Mormon: Another Testament of Jesus Christ,,41224,,72795828,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-23 18:03:07,Podcast,,3033000,,,,
2023-06-02 01:50:17,412CFCD88C28DBBA,022 1 Nephi 21,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-24T18_36_48-08_00.mp3?_=1575918616.13224783,Book of Mormon: Another Testament of Jesus Christ,,41226,,85755906,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-25 02:36:48,Podcast,,3573000,,,,
2023-06-02 01:50:17,075F18A5CA60F6C1,023 1 Nephi 22,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-01-26T17_39_39-08_00.mp3?_=1577028077.13228110,Book of Mormon: Another Testament of Jesus Christ,,41228,,104453101,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-01-27 01:39:39,Podcast,,4352000,,,,
2023-06-02 01:50:17,ECD77429E6A01550,024 Witness,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-02-14T07_46_24-08_00.mp3?_=1553915829.13264052,Book of Mormon: Another Testament of Jesus Christ,,41230,,8976592,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-02-14 15:46:24,Podcast,,373000,,,,
2023-06-02 01:50:17,23012575293F9551,025 2 Nephi 1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-02-18T11_31_20-08_00.mp3?_=1552103280.13277380,Book of Mormon: Another Testament of Jesus Christ,,41232,,84979128,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-02-18 19:31:20,Podcast,,3540000,,,,
2023-06-02 01:50:17,B0B857E60622FFF8,026 2 Nephi 2,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-02-25T16_21_14-08_00.mp3?_=1577028124.13317225,Book of Mormon: Another Testament of Jesus Christ,,41234,,94250298,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-02-26 00:21:14,Podcast,,3927000,,,,
2023-06-02 01:50:17,892E37F915EAAAC5,027 2 Nephi 3,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-02-28T20_27_31-08_00.mp3?_=1577553043.13337296,Book of Mormon: Another Testament of Jesus Christ,,41236,,91923102,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-01 04:27:31,Podcast,,3830000,,,,
2023-06-02 01:50:17,70EA96B8F450C6D2,028 2 Nephi 4,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-04T19_09_35-08_00.mp3?_=1577553109.13350768,Book of Mormon: Another Testament of Jesus Christ,,41238,,86227990,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-05 03:09:35,Podcast,,3592000,,,,
2023-06-02 01:50:17,4DA9CA96F4AB90CE,029 2 Nephi 5,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-07T16_30_17-08_00.mp3?_=1577553235.13356550,Book of Mormon: Another Testament of Jesus Christ,,41240,,68120117,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-08 00:30:17,Podcast,,2838000,,,,
2023-06-02 01:50:17,9B26020BB81C61AC,030 2 Nephi 6,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-11T08_29_41-07_00.mp3?_=1577553141.13366401,Book of Mormon: Another Testament of Jesus Christ,,41242,,75377561,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-11 15:29:41,Podcast,,3140000,,,,
2023-06-02 01:50:17,F0F1A76068EF9228,031 2 Nephi 7,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-12T17_08_34-07_00.mp3?_=1577552953.13373408,Book of Mormon: Another Testament of Jesus Christ,,41244,,33402129,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-13 00:08:34,Podcast,,1391000,,,,
2023-06-02 01:50:17,EDE3C69692A41BA4,032 2 Nephi 8,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-14T09_23_02-07_00.mp3?_=1578961524.13382558,Book of Mormon: Another Testament of Jesus Christ,,41246,,73082338,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-14 16:23:02,Podcast,,3045000,,,,
2023-06-02 01:50:17,79DED936B50BB004,033 2 Nephi 9 P1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-21T09_32_04-07_00.mp3?_=1554651911.13425367,Book of Mormon: Another Testament of Jesus Christ,,41248,,81310285,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-21 16:32:04,Podcast,,3387000,,,,
2023-06-02 01:50:17,0E04D090F5A029D4,034 2 Nephi 9 Pt 2,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-23T10_28_53-07_00.mp3?_=1555003016.13435239,Book of Mormon: Another Testament of Jesus Christ,,41250,,82588615,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-23 17:28:53,Podcast,,3441000,,,,
2023-06-02 01:50:17,DA10B8CAC4CFED55,035 2 Nephi 9 Pt3,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-24T09_51_13-07_00.mp3?_=1555003022.13438029,Book of Mormon: Another Testament of Jesus Christ,,41252,,50545775,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-24 16:51:13,Podcast,,2106000,,,,
2023-06-02 01:50:17,99B22FA6EED064BF,036 2 Nephi 10,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-03-30T18_41_00-07_00.mp3?_=1554683385.13473479,Book of Mormon: Another Testament of Jesus Christ,,41254,,89084324,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-03-31 01:41:00,Podcast,,3711000,,,,
2023-06-02 01:50:17,1CA624BE30D2A3D8,037 2 Nephi 11-12,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-03T18_01_13-07_00.mp3?_=1555190504.13519906,Book of Mormon: Another Testament of Jesus Christ,,41256,,74297976,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-04 01:01:13,Podcast,,3095000,,,,
2023-06-02 01:50:17,C374C408E71EC02A,038 2 Nephi 13-14,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-10T18_36_03-07_00.mp3?_=1555190461.13545269,Book of Mormon: Another Testament of Jesus Christ,,41258,,85333352,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-11 01:36:03,Podcast,,3555000,,,,
2023-06-02 01:50:17,3152390C5F45133E,039 2 Nephi 15,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-11T18_43_15-07_00.mp3?_=1555610636.13548457,Book of Mormon: Another Testament of Jesus Christ,,41260,,87941415,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-12 01:43:15,Podcast,,3664000,,,,
2023-06-02 01:50:17,CD361699BC818BD1,040 2 Nephi 16,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-15T21_31_40-07_00.mp3?_=1556150809.13557628,Book of Mormon: Another Testament of Jesus Christ,,41262,,44500827,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-16 04:31:40,Podcast,,1854000,,,,
2023-06-02 01:50:17,97DD7D4A3D228CE0,041 2 Nephi 17,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-17T16_45_54-07_00.mp3?_=1556151073.13561372,Book of Mormon: Another Testament of Jesus Christ,,41264,,44562894,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-17 23:45:54,Podcast,,1856000,,,,
2023-06-02 01:50:17,D80FDAD2A321B1A8,042 2 Nephi 18,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-24T17_09_38-07_00.mp3?_=1556562913.13621630,Book of Mormon: Another Testament of Jesus Christ,,41266,,45432458,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-25 00:09:38,Podcast,,1892000,,,,
2023-06-02 01:50:17,1157664B3718C20F,043 2 Nephi 19,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-26T09_56_12-07_00.mp3?_=1556563157.13635363,Book of Mormon: Another Testament of Jesus Christ,,41268,,47763417,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-26 16:56:12,Podcast,,1990000,,,,
2023-06-02 01:50:17,690C317889D1469E,044 2 Nephi 20,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-04-28T21_21_09-07_00.mp3?_=1557499730.13660795,Book of Mormon: Another Testament of Jesus Christ,,41270,,75635233,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-04-29 04:21:09,Podcast,,3151000,,,,
2023-06-02 01:50:17,F7D0A0FB77546576,045 2 Nephi 21-22,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-04T09_20_11-07_00.mp3?_=1557524722.13683048,Book of Mormon: Another Testament of Jesus Christ,,41272,,62778603,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-04 16:20:11,Podcast,,2615000,,,,
2023-06-02 01:50:17,F5BD368328DBFCE9,046 2 Nephi 23,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-05T20_08_57-07_00.mp3?_=1557499711.13695077,Book of Mormon: Another Testament of Jesus Christ,,41274,,68330770,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-06 03:08:57,Podcast,,2847000,,,,
2023-06-02 01:50:17,1C467A606B906922,047 2 Nephi 24,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-09T21_14_14-07_00.mp3?_=1558444586.13739925,Book of Mormon: Another Testament of Jesus Christ,,41276,,77815099,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-10 04:14:14,Podcast,,3242000,,,,
2023-06-02 01:50:17,904A7A5BAA027C72,048 2 Nephi 25,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-15T21_22_00-07_00.mp3?_=1558444682.13801750,Book of Mormon: Another Testament of Jesus Christ,,41278,,88368987,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-16 04:22:00,Podcast,,3682000,,,,
2023-06-02 01:50:17,61FA6612091390CA,049 2 Nephi 26,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-20T17_33_01-07_00.mp3?_=1559572607.13835523,Book of Mormon: Another Testament of Jesus Christ,,41280,,81174864,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-21 00:33:01,Podcast,,3382000,,,,
2023-06-02 01:50:17,3A64D82649DA1906,050 2 Nephi 27,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-26T10_48_21-07_00.mp3?_=1559572892.13868555,Book of Mormon: Another Testament of Jesus Christ,,41282,,84597323,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-26 17:48:21,Podcast,,3524000,,,,
2023-06-02 01:50:17,711DF27B0464211C,051 2 Nephi 28,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-05-29T21_51_34-07_00.mp3?_=1559572519.13899216,Book of Mormon: Another Testament of Jesus Christ,,41284,,102866946,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-05-30 04:51:34,Podcast,,4286000,,,,
2023-06-02 01:50:17,17BFFBC919458FC7,052 2 Nephi 29,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-02T20_35_43-07_00.mp3?_=1559610525.13933421,Book of Mormon: Another Testament of Jesus Christ,,41286,,49301297,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-03 03:35:43,Podcast,,2054000,,,,
2023-06-02 01:50:17,E424602DA84AB1B1,053 2 Nephi 30,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-05T20_47_20-07_00.mp3?_=1560376781.13957984,Book of Mormon: Another Testament of Jesus Christ,,41288,,59515384,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-06 03:47:20,Podcast,,2479000,,,,
2023-06-02 01:50:17,F52E0DDE2FF1B0CD,054 2 Nephi 31 Part 1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-09T21_30_50-07_00.mp3?_=1560219146.13991078,Book of Mormon: Another Testament of Jesus Christ,,41290,,81452598,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-10 04:30:50,Podcast,,3393000,,,,
2023-06-02 01:50:17,98C120D6D3768922,055 2 Nephi 31 Part 2,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-12T08_08_37-07_00.mp3?_=1561393297.14012181,Book of Mormon: Another Testament of Jesus Christ,,41292,,56548716,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-12 15:08:37,Podcast,,2356000,,,,
2023-06-02 01:50:17,EC037AADF5D49344,056 2 Nephi 32,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-23T20_35_09-07_00.mp3?_=1561753059.14099792,Book of Mormon: Another Testament of Jesus Christ,,41294,,61705281,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-24 03:35:09,Podcast,,2571000,,,,
2023-06-02 01:50:17,43C84A2A490602BE,057 2 Nephi 33,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-06-27T16_13_39-07_00.mp3?_=1564439385.14124749,Book of Mormon: Another Testament of Jesus Christ,,41296,,56974401,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-06-27 23:13:39,Podcast,,2373000,,,,
2023-06-02 01:50:17,666D24641DCCB6DF,058 Jacob 1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-14T10_21_51-07_00.mp3?_=1564931026.14217133,Book of Mormon: Another Testament of Jesus Christ,,41298,,56349967,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-14 17:21:51,Podcast,,2347000,,,,
2023-06-02 01:50:17,5CDA58F3D5970D24,059 Jacob 2,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-15T13_50_40-07_00.mp3?_=1564931047.14222324,Book of Mormon: Another Testament of Jesus Christ,,41300,,74189510,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-15 20:50:40,Podcast,,3091000,,,,
2023-06-02 01:50:17,902957E1B9FBB474,060 Jacob 3,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-19T16_53_47-07_00.mp3?_=1564380588.14229682,Book of Mormon: Another Testament of Jesus Christ,,41302,,64256292,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-19 23:53:47,Podcast,,10953000,,,,
2023-06-02 01:50:17,107C7C34EABD4D80,061 Jacob 4,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-25T20_02_59-07_00.mp3?_=1565717006.14242261,Book of Mormon: Another Testament of Jesus Christ,,41304,,69523831,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-26 03:02:59,Podcast,,2896000,,,,
2023-06-02 01:50:17,60A5574C2D02334E,062 Jacob 5 P1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-28T23_03_52-07_00.mp3?_=1565716558.14246830,Book of Mormon: Another Testament of Jesus Christ,,41306,,77439563,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-29 06:03:52,Podcast,,3226000,,,,
2023-06-02 01:50:17,891BD1E42CB3A7E6,063 Know the Lord,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-07-30T12_10_29-07_00.mp3?_=1565031089.14250087,Book of Mormon: Another Testament of Jesus Christ,,41308,,33437222,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-07-30 19:10:29,Podcast,,1393000,,,,
2023-06-02 01:50:17,7DF571E78A47E940,064 Jacob 5 P2,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-02T10_54_19-07_00.mp3?_=1566408364.14255237,Book of Mormon: Another Testament of Jesus Christ,,41310,,85127713,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-02 17:54:19,Podcast,,3546000,,,,
2023-06-02 01:50:17,150D0220E7E16CE4,065 Jacob 5 P3,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-07T16_40_40-07_00.mp3?_=1566165283.14263272,Book of Mormon: Another Testament of Jesus Christ,,41312,,47423615,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-07 23:40:40,Podcast,,1975000,,,,
2023-06-02 01:50:17,9F371DC5E1755B61,066 Jacob 6,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-08T21_29_08-07_00.mp3?_=1566409531.14265682,Book of Mormon: Another Testament of Jesus Christ,,41314,,26213047,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-09 04:29:08,Podcast,,1458000,,,,
2023-06-02 01:50:17,5F797DAAD4A418D4,067 Jacob 7,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-16T20_05_55-07_00.mp3?_=1567707264.14279203,Book of Mormon: Another Testament of Jesus Christ,,41316,,67996615,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-17 03:05:55,Podcast,,3800000,,,,
2023-06-02 01:50:17,87A332EC6E47B3E2,068 Enos,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-20T21_03_46-07_00.mp3?_=1569808035.14286434,Book of Mormon: Another Testament of Jesus Christ,,41318,,68402334,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-21 04:03:46,Podcast,,3827000,,,,
2023-06-02 01:50:17,247176A4B809F423,069 Jarom,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-26T17_34_04-07_00.mp3?_=1569808302.14295914,Book of Mormon: Another Testament of Jesus Christ,,41320,,34786133,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-27 00:34:04,Podcast,,1938000,,,,
2023-06-02 01:50:17,255662467A9FD9B4,070 Omni,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-08-30T21_20_53-07_00.mp3?_=1569809486.14303700,Book of Mormon: Another Testament of Jesus Christ,,41322,,45740511,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-08-31 04:20:53,Podcast,,2605000,,,,
2023-06-02 01:50:17,866AA3F5721C4DA9,071 Words of Mormon,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-09-06T10_20_31-07_00.mp3?_=1569809511.14315805,Book of Mormon: Another Testament of Jesus Christ,,41324,,44569294,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-09-06 17:20:31,Podcast,,2461000,,,,
2023-06-02 01:50:17,C8450555E547E881,072 Mosiah 1,,True,,,True,https://mstroud.podomatic.com/enclosure/2019-09-12T15_02_34-07_00.mp3?_=1569809533.14327619,Book of Mormon: Another Testament of Jesus Christ,,41326,,40886142,,,URL,The Book of Mormon: Another Testament of Jesus Christ,,2019-09-12 22:02:34,Podcast,,2299000,,,,
