date_added,clean,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,track_id,play_count,size,artwork_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:18,True,27ED3B1FDFDDABC4,"57: Abraham, Part 4",,True,,2019-05-21 05:26:55,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/057_Abraham-Part-4_v1.mp3,7322,,80239620,,URL,Denver Snuffer Podcast,,2019-02-17 15:54:25,Podcast,,3976000,3641239615,,Denver Snuffer
2021-12-30 22:58:18,True,778A0D8EB4C89A09,"58: Nephi, Part 1",,True,,2019-05-21 05:26:44,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/058_Nephi-Part-1_v1.mp3,7324,,74385579,,URL,Denver Snuffer Podcast,,2019-02-24 23:18:46,Podcast,,3683000,3641239604,,Denver Snuffer
2021-12-30 22:58:18,True,7CA1BA81CBA808A7,"59: Nephi, Part 2",,True,,2019-05-05 14:46:16,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/059_Nephi_Part-2_v1.mp3,7326,,56484906,,URL,Denver Snuffer Podcast,,2019-03-03 15:08:10,Podcast,,2788000,3639890776,,Denver Snuffer
2021-12-30 22:58:18,True,A9001E170A10BFBE,60: Third Root,,True,,2019-05-05 14:46:07,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/060_3rd-Root.mp3,7328,,50646017,,URL,Denver Snuffer Podcast,,2019-03-10 16:00:10,Podcast,,2497000,3639890767,,Denver Snuffer
2021-12-30 22:58:18,True,91B1627B859BC212,61: Witness in All the World,,True,,2019-03-20 14:40:27,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/061_Witness-in-All-the-World.mp3,7330,,22599389,,URL,Denver Snuffer Podcast,,2019-03-17 13:00:00,Podcast,,1094000,3635916027,,Denver Snuffer
2021-12-30 22:58:18,True,1786FB6F05ED861C,"62: Every Word, Part 1",,True,,2019-03-28 14:35:25,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/062_Every-Word-1.mp3,7332,,29751715,,URL,Denver Snuffer Podcast,,2019-03-24 15:10:36,Podcast,,1452000,3636606925,,Denver Snuffer
2021-12-30 22:58:18,True,464378673E45BA87,"63: Every Word, Part 2",,True,,2019-04-05 21:43:52,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/063_Every-Word-2.mp3,7334,,32656009,,URL,Denver Snuffer Podcast,,2019-03-31 13:17:10,Podcast,,1597000,3637323832,,Denver Snuffer
2021-12-30 22:58:18,True,9C4BFB969B4CE7A9,64: Noah,,True,,2019-04-11 14:27:41,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/064_Noah_v1.mp3,7336,,63263159,,URL,Denver Snuffer Podcast,,2019-04-07 12:55:53,Podcast,,3127000,3637816061,,Denver Snuffer
2021-12-30 22:58:18,True,535499B2A19DFEED,"65: Discernment, Epilogue",,True,,2019-04-23 14:03:28,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/065_Discernment-Epilogue-1.mp3,7338,,39730491,,URL,Denver Snuffer Podcast,,2019-04-14 17:45:04,Podcast,,1951000,3638851408,,Denver Snuffer
2021-12-30 22:58:18,True,FDA37304DA4A63E9,66: Allegory of the Olive Tree,,True,,2019-05-01 14:11:08,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/066_Allegory-of-the-Olive_Tree_v1.mp3,7340,,61059470,,URL,Denver Snuffer Podcast,,2019-04-28 21:30:25,Podcast,,3017000,3639543068,,Denver Snuffer
2021-12-30 22:58:18,True,7DFF97DF4069D4A4,"67: Calling and Election, Part 1",,True,,2019-05-07 17:36:16,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/067_Calling-and-Election_Part-1.mp3,7342,,54834487,,URL,Denver Snuffer Podcast,,2019-05-05 20:40:10,Podcast,,2706000,3640073776,,Denver Snuffer
2021-12-30 22:58:18,True,E7C6C3E893028506,"68: Calling and Election, Part 2",,True,,2019-05-15 23:30:08,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/068_Calling-and-Election_Part-2.mp3,7344,,43434651,,URL,Denver Snuffer Podcast,,2019-05-12 12:30:40,Podcast,,2136000,3640786208,,Denver Snuffer
2021-12-30 22:58:18,True,D14187FB2BC707FD,"69: Effective Study, Part 1",,True,,2019-05-20 16:20:27,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/069_Effective-Study_Part-1.mp3,7346,,73215811,,URL,Denver Snuffer Podcast,,2019-05-19 20:00:15,Podcast,,3625000,3641192427,,Denver Snuffer
2021-12-30 22:58:18,True,9151012B362078C7,"70: Effective Study, Part 2",,True,,2019-05-28 21:38:33,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/070_Effective-Study_Part-2.mp3,7348,,66454799,,URL,Denver Snuffer Podcast,,2019-05-26 18:31:39,Podcast,,3287000,3641902713,,Denver Snuffer
2021-12-30 22:58:18,True,7054BEC25A34EE7E,"71: Effective Study, Part 3",,True,,2019-06-13 17:44:06,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/071_Effective-Study_Part-3.mp3,7350,,88337574,,URL,Denver Snuffer Podcast,,2019-06-02 12:30:12,Podcast,,4381000,3643271046,,Denver Snuffer
2021-12-30 22:58:18,True,8504CDAFEAF631AE,72: As a Little Child,,True,,2019-06-13 19:05:05,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/072_As-a-Little-Child_v1.mp3,7352,,78350962,,URL,Denver Snuffer Podcast,,2019-06-09 12:27:40,Podcast,,3882000,3643275905,,Denver Snuffer
2021-12-30 22:58:18,True,D191EDC66AD548DB,73: Good Questions,,True,,2019-06-18 18:34:54,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/073_Good_Questions_v1.mp3,7354,,33708743,,URL,Denver Snuffer Podcast,,2019-06-16 15:00:30,Podcast,,1650000,3643706094,,Denver Snuffer
2021-12-30 22:58:18,True,1D80D1CDF4ABCC4C,74: Hyrum Smith,,True,,2019-06-26 19:39:46,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/074_Hyrum-Smith_v1.mp3,7356,,58257575,,URL,Denver Snuffer Podcast,,2019-06-23 12:27:24,Podcast,,2877000,3644401186,,Denver Snuffer
2021-12-30 22:58:18,True,84820B02C6E70F09,75: Ministry of the Fathers,,True,,2019-07-02 00:11:09,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/075_Ministry-of-the-Fathers_v1.mp3,7358,,55104596,,URL,Denver Snuffer Podcast,,2019-06-30 16:32:34,Podcast,,2719000,3644849469,,Denver Snuffer
2021-12-30 22:58:18,True,1CEC6B50418E5FA7,76: Patriarchs,,True,,2019-07-11 00:24:42,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/076_Patriarchs_v1.mp3,7360,,40027762,,URL,Denver Snuffer Podcast,,2019-07-07 21:57:32,Podcast,,1966000,3645627882,,Denver Snuffer
