date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,sort_album,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:20,AF8C9277F113F82E,The Cloud Native Computing Foundation,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/276/the-changelog-276.mp3,"Changelog: Software Development, Open Source",,8124,,116542358,,,URL,"The Changelog: Software Development, Open Source",Cloud Native Computing Foundation,,2017-11-29 20:00:00,Podcast,,4848000,,,Changelog Media
2021-12-30 22:58:20,86984FAC7CCB43A1,The Story of Visual Studio Code,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/277/the-changelog-277.mp3,"Changelog: Software Development, Open Source",,8126,,111684622,,,URL,"The Changelog: Software Development, Open Source",Story of Visual Studio Code,,2017-12-05 16:00:00,Podcast,,4646000,,,Changelog Media
2021-12-30 22:58:20,D6CC1910E3C90DC4,Blockchains and Databases at OSCON,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/278/the-changelog-278.mp3,"Changelog: Software Development, Open Source",,8128,,82175625,,,URL,"The Changelog: Software Development, Open Source",,,2017-12-14 20:00:00,Podcast,,3414000,,,Changelog Media
2021-12-30 22:58:20,64EC88704C17A774,Secure Messaging for Everyone with Wire,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/279/the-changelog-279.mp3,"Changelog: Software Development, Open Source",,8130,,120202584,,,URL,"The Changelog: Software Development, Open Source",,,2017-12-15 20:00:00,Podcast,,5001000,,,Changelog Media
2021-12-30 22:58:20,E8BD7C54866C8E49,Building a secure Operating System (Redox OS) with Rust,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/280/the-changelog-280.mp3,"Changelog: Software Development, Open Source",,8132,,113600788,,,URL,"The Changelog: Software Development, Open Source",,,2018-01-19 20:00:00,Podcast,,4726000,,,Changelog Media
2021-12-30 22:58:20,31D490EB0D52F6A7,Gitcoin: sustaining open source with cryptocurrency,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/281/the-changelog-281.mp3,"Changelog: Software Development, Open Source",,8134,,110429468,,,URL,"The Changelog: Software Development, Open Source",,,2018-01-26 20:00:00,Podcast,,4593000,,,Changelog Media
2021-12-30 22:58:20,4827BDCE99AC25AC,The impact and future of Kubernetes,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/282/the-changelog-282.mp3,"Changelog: Software Development, Open Source",,8136,,65874528,,,URL,"The Changelog: Software Development, Open Source",impact and future of Kubernetes,,2018-02-02 20:00:00,Podcast,,2734000,,,Changelog Media
2021-12-30 22:58:20,562A3FDF2D24EF24,Devhints - TL;DR for Developer Documentation,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/283/the-changelog-283.mp3,"Changelog: Software Development, Open Source",,8138,,118182471,,,URL,"The Changelog: Software Development, Open Source",,,2018-02-09 20:00:00,Podcast,,4917000,,,Changelog Media
2021-12-30 22:58:20,F1655A646E3D6D5E,Moore's Law and High Performance Computing,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/284/the-changelog-284.mp3,"Changelog: Software Development, Open Source",,8140,,107539843,,,URL,"The Changelog: Software Development, Open Source",,,2018-02-16 20:00:00,Podcast,,4473000,,,Changelog Media
2021-12-30 22:58:20,0E2B6A445ABCDFAC,We couldn’t afford an Oculus so we built one,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/285/the-changelog-285.mp3,"Changelog: Software Development, Open Source",,8142,,95960099,,,URL,"The Changelog: Software Development, Open Source",,,2018-02-23 20:00:00,Podcast,,3990000,,,Changelog Media
2021-12-30 22:58:20,8A459598AE38E1A3,JavaScript sprinkles in Basecamp turned Stimulus,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/286/the-changelog-286.mp3,"Changelog: Software Development, Open Source",,8144,,127409703,,,URL,"The Changelog: Software Development, Open Source",,,2018-03-06 20:00:00,Podcast,,5302000,,,Changelog Media
2021-12-30 22:58:20,BBF95F04CE8EA14E,Truffle framework and decentralized Ethereum apps,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/287/the-changelog-287.mp3,"Changelog: Software Development, Open Source",,8146,,105539154,,,URL,"The Changelog: Software Development, Open Source",,,2018-03-13 19:00:00,Podcast,,4389000,,,Changelog Media
2021-12-30 22:58:20,45C696163EB8A1CC,Live coding open source on Twitch,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/288/the-changelog-288.mp3,"Changelog: Software Development, Open Source",,8148,,116003980,,,URL,"The Changelog: Software Development, Open Source",,,2018-03-16 19:00:00,Podcast,,4826000,,,Changelog Media
2021-12-30 22:58:20,3352D16B20131FA5,Automated dependency updates,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/289/the-changelog-289.mp3,"Changelog: Software Development, Open Source",,8150,,121508393,,,URL,"The Changelog: Software Development, Open Source",,,2018-03-23 19:00:00,Podcast,,5056000,,,Changelog Media
2021-12-30 22:58:20,BE6A633C9C39280C,That's it. This is the finale!,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/290/the-changelog-290.mp3,"Changelog: Software Development, Open Source",,8152,,65543990,,,URL,"The Changelog: Software Development, Open Source",,,2018-03-30 19:00:00,Podcast,,2720000,,,Changelog Media
2021-12-30 22:58:20,3ED6FF2B90FA6FD2,Winamp2 JS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/291/the-changelog-291.mp3,"Changelog: Software Development, Open Source",,8154,,116365180,,,URL,"The Changelog: Software Development, Open Source",,,2018-04-06 11:30:00,Podcast,,4841000,,,Changelog Media
2021-12-30 22:58:20,34FDF3B0E574E16C,"Elasticsearch and doubling down on ""open""",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/292/the-changelog-292.mp3,"Changelog: Software Development, Open Source",,8156,,46546804,,,URL,"The Changelog: Software Development, Open Source",,,2018-04-11 11:00:00,Podcast,,3855000,,,Changelog Media
2021-12-30 22:58:20,B1E0003C02ED8EAC,Ember four years later,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/293/the-changelog-293.mp3,"Changelog: Software Development, Open Source",,8158,,53245609,,,URL,"The Changelog: Software Development, Open Source",,,2018-04-18 11:00:00,Podcast,,4414000,,,Changelog Media
2021-12-30 22:58:20,EB7B82EEA3D8B0CA,"Code Cartoons, Rust, WebAssembly",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/294/the-changelog-294.mp3,"Changelog: Software Development, Open Source",,8160,,42319721,,,URL,"The Changelog: Software Development, Open Source",,,2018-04-25 11:00:00,Podcast,,3502000,,,Changelog Media
2021-12-30 22:58:20,4298635A3BF1E8FA,Scaling all the things at Slack,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/295/the-changelog-295.mp3,"Changelog: Software Development, Open Source",,8162,,49987583,,,URL,"The Changelog: Software Development, Open Source",,,2018-05-02 15:04:27,Podcast,,4142000,,,Changelog Media
2021-12-30 22:58:20,ACCE4FE366C611F9,"Burnout, open source, Datasette",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/296/the-changelog-296.mp3,"Changelog: Software Development, Open Source",,8164,,58153444,,,URL,"The Changelog: Software Development, Open Source",,,2018-05-09 11:00:00,Podcast,,4824000,,,Changelog Media
2021-12-30 22:58:20,2DD5EE2AB36E94E8,Prisma and the GraphQL data layer,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/297/the-changelog-297.mp3,"Changelog: Software Development, Open Source",,8166,,54313558,,,URL,"The Changelog: Software Development, Open Source",,,2018-05-16 11:00:00,Podcast,,4503000,,,Changelog Media
2021-12-30 22:58:20,A55EDB01498836C8,The beginnings of Microsoft Azure,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/298/the-changelog-298.mp3,"Changelog: Software Development, Open Source",,8168,,36964281,,,URL,"The Changelog: Software Development, Open Source",beginnings of Microsoft Azure,,2018-05-23 15:05:00,Podcast,,3055000,,,Changelog Media
2021-12-30 22:58:20,408163912CB00702,"Curl turns 20, HTTP/2, QUIC",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/299/the-changelog-299.mp3,"Changelog: Software Development, Open Source",,8170,,46723619,,,URL,"The Changelog: Software Development, Open Source",,,2018-05-31 11:00:00,Podcast,,3870000,,,Changelog Media
2021-12-30 22:58:20,3687BE97EB34FE72,Corporate interests in open source and dev culture,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/300/the-changelog-300.mp3,"Changelog: Software Development, Open Source",,8172,,67717487,,,URL,"The Changelog: Software Development, Open Source",,,2018-06-06 11:00:00,Podcast,,5622000,,,Changelog Media
2021-12-30 22:58:20,96266288CDE8CBFA,Python at Microsoft,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/301/the-changelog-301.mp3,"Changelog: Software Development, Open Source",,8174,,54788084,,,URL,"The Changelog: Software Development, Open Source",,,2018-06-13 11:00:00,Podcast,,2271000,,,Changelog Media
2021-12-30 22:58:20,3B6D855A203431E2,Computer Science without a computer,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/302/the-changelog-302.mp3,"Changelog: Software Development, Open Source",,8176,,54182717,,,URL,"The Changelog: Software Development, Open Source",,,2018-06-20 11:00:00,Podcast,,4492000,,,Changelog Media
2021-12-30 22:58:20,FD80F7D998DC8952,Programmable infrastructure,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/303/the-changelog-303.mp3,"Changelog: Software Development, Open Source",,8178,,45280076,,,URL,"The Changelog: Software Development, Open Source",,,2018-06-27 11:00:00,Podcast,,3749000,,,Changelog Media
2021-12-30 22:58:20,9E98D5DF0CB9EA54,The impact of AI at Microsoft,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/304/the-changelog-304.mp3,"Changelog: Software Development, Open Source",,8180,,42280582,,,URL,"The Changelog: Software Development, Open Source",impact of AI at Microsoft,,2018-07-04 11:00:00,Podcast,,3499000,,,Changelog Media
2021-12-30 22:58:20,6D117972AE8D6DB9,Putting AI in a box at MachineBox [rebroadcast],,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/305/the-changelog-305.mp3,"Changelog: Software Development, Open Source",,8182,,34623681,,,URL,"The Changelog: Software Development, Open Source",,,2018-07-11 17:51:44,Podcast,,2860000,,,Changelog Media
2021-12-30 22:58:20,DEF992E88E99B61C,The Great GatsbyJS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/306/the-changelog-306.mp3,"Changelog: Software Development, Open Source",,8184,,52293754,,,URL,"The Changelog: Software Development, Open Source",Great GatsbyJS,,2018-07-18 11:00:00,Podcast,,4335000,,,Changelog Media
2021-12-30 22:58:20,132EA97BFAE1E4A8,AWS Amplify and cloud-enabled apps,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/307/the-changelog-307.mp3,"Changelog: Software Development, Open Source",,8186,,43683140,,,URL,"The Changelog: Software Development, Open Source",,,2018-07-25 11:00:00,Podcast,,3616000,,,Changelog Media
2021-12-30 22:58:20,A9621429237A67BD,"Biases in AI, helping veterans get jobs in software, open science",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/308/the-changelog-308.mp3,"Changelog: Software Development, Open Source",,8188,,46176842,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-01 11:00:00,Podcast,,3824000,,,Changelog Media
2021-12-30 22:58:20,7D8570C0105ED196,Rebuilding Exercism from the ground up,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/309/the-changelog-309.mp3,"Changelog: Software Development, Open Source",,8190,,53386457,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-08 16:20:51,Podcast,,4426000,,,Changelog Media
2021-12-30 22:58:20,71597ED181D707EE,Jeff Robbins is an actual rockstar [rebroadcast],,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/afk-jeff-bonus/the-changelog-afk-jeff-bonus.mp3,"Changelog: Software Development, Open Source",,8192,,22039830,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-10 19:06:44,Podcast,,1810000,,,Changelog Media
2021-12-30 22:58:20,E47BBF906BF969D4,Open sourcing the DEV community,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/310/the-changelog-310.mp3,"Changelog: Software Development, Open Source",,8194,,117358642,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-15 17:00:00,Podcast,,4882000,,,Changelog Media
2021-12-30 22:58:20,FC1A930A2E310CA9,Istio service mesh and microservices,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/311/the-changelog-311.mp3,"Changelog: Software Development, Open Source",,8196,,95421103,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-22 16:47:06,Podcast,,3967000,,,Changelog Media
2021-12-30 22:58:20,FDAAD3F77491428E,Segment's transition back to a monorepo,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/312/the-changelog-312.mp3,"Changelog: Software Development, Open Source",,8198,,90114504,,,URL,"The Changelog: Software Development, Open Source",,,2018-08-29 11:00:00,Podcast,,3746000,,,Changelog Media
2021-12-30 22:58:20,BBE121E5FD461431,The first cloud native programming language,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/313/the-changelog-313.mp3,"Changelog: Software Development, Open Source",,8200,,104663388,,,URL,"The Changelog: Software Development, Open Source",first cloud native programming language,,2018-09-05 11:00:00,Podcast,,4353000,,,Changelog Media
2021-12-30 22:58:20,21F50A9A4F4D869B,Kubernetes brings all the Cloud Natives to the yard,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/314/the-changelog-314.mp3,"Changelog: Software Development, Open Source",,8202,,106521350,,,URL,"The Changelog: Software Development, Open Source",,,2018-09-12 11:00:00,Podcast,,4430000,,,Changelog Media
2021-12-30 22:58:20,DC8C612C95E55EE6,Join the federation?! Mastodon awaits...,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/315/the-changelog-315.mp3,"Changelog: Software Development, Open Source",,8204,,121018247,,,URL,"The Changelog: Software Development, Open Source",,,2018-09-19 16:50:57,Podcast,,5035000,,,Changelog Media
2021-12-30 22:58:20,3E9C952BFA495B28,"REST easy, GraphQL is here",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/316/the-changelog-316.mp3,"Changelog: Software Development, Open Source",,8206,,94835171,,,URL,"The Changelog: Software Development, Open Source",,,2018-09-26 15:40:07,Podcast,,3943000,,,Changelog Media
2021-12-30 22:58:20,EEF4779950856ECD,#Hacktoberfest isn’t just about a free shirt,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/317/the-changelog-317.mp3,"Changelog: Software Development, Open Source",,8208,,94013865,,,URL,"The Changelog: Software Development, Open Source",,,2018-10-01 18:10:36,Podcast,,3908000,,,Changelog Media
2021-12-30 22:58:20,A852093E1CF5ADC7,A call for kindness in open source,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/318/the-changelog-318.mp3,"Changelog: Software Development, Open Source",,8210,,131854301,,,URL,"The Changelog: Software Development, Open Source",call for kindness in open source,,2018-10-10 17:05:23,Podcast,,5487000,,,Changelog Media
2021-12-30 22:58:20,07B485D4C85CE900,BONUS – Sustain Summit 2018,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/bonus-sustainoss-2018/the-changelog-bonus-sustainoss-2018.mp3,"Changelog: Software Development, Open Source",,8212,,46445986,,,URL,"The Changelog: Software Development, Open Source",,,2018-10-15 18:24:03,Podcast,,1923000,,,Changelog Media
2021-12-30 22:58:20,32F115C1D6D02FBE,Keepin' up with Elm,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/319/the-changelog-319.mp3,"Changelog: Software Development, Open Source",,8214,,95151906,,,URL,"The Changelog: Software Development, Open Source",,,2018-10-17 11:00:00,Podcast,,3956000,,,Changelog Media
2021-12-30 22:58:20,4BA327EF3906AA4A,Venture capital meets commercial OSS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/320/the-changelog-320.mp3,"Changelog: Software Development, Open Source",,8216,,85048909,,,URL,"The Changelog: Software Development, Open Source",,,2018-10-25 15:35:00,Podcast,,3534000,,,Changelog Media
2021-12-30 22:58:20,2323ABEA281EED89,Drupal is a pretty big deal,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/321/the-changelog-321.mp3,"Changelog: Software Development, Open Source",,8218,,120823548,,,URL,"The Changelog: Software Development, Open Source",,,2018-10-31 18:35:18,Podcast,,5027000,,,Changelog Media
2021-12-30 22:58:20,3F5066E6E3CC5FD1,There and back again (Dgraph's tale),,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/322/the-changelog-322.mp3,"Changelog: Software Development, Open Source",,8220,,125957383,,,URL,"The Changelog: Software Development, Open Source",,,2018-11-09 17:45:00,Podcast,,5241000,,,Changelog Media
2021-12-30 22:58:20,D49EB363066E6689,The road to Brave 1.0 and BAT,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/323/the-changelog-323.mp3,"Changelog: Software Development, Open Source",,8222,,127760882,,,URL,"The Changelog: Software Development, Open Source",road to Brave 1.0 and BAT,,2018-11-14 12:00:00,Podcast,,5317000,,,Changelog Media
2021-12-30 22:58:20,89A8C4404BAF9D91,Tidelift's mission is to pay open source maintainers,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/324/the-changelog-324.mp3,"Changelog: Software Development, Open Source",,8224,,98586801,,,URL,"The Changelog: Software Development, Open Source",,,2018-11-21 12:00:00,Podcast,,4099000,,,Changelog Media
2021-12-30 22:58:20,505F0DC6EFE429C6,A good open source password manager? Inconceivable!,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/325/the-changelog-325.mp3,"Changelog: Software Development, Open Source",,8226,,118102350,,,URL,"The Changelog: Software Development, Open Source",good open source password manager? Inconceivable!,,2018-11-28 18:22:36,Podcast,,4914000,,,Changelog Media
2021-12-30 22:58:20,4BB8DDFBDE0FA2DA,The insider perspective on the event-stream compromise,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/326/the-changelog-326.mp3,"Changelog: Software Development, Open Source",,8228,,99148951,,,URL,"The Changelog: Software Development, Open Source",insider perspective on the event-stream compromise,,2018-12-05 21:50:10,Podcast,,4123000,,,Changelog Media
2021-12-30 22:58:20,774CDD99F425C12A,Untangle your GitHub notifications with Octobox,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/327/the-changelog-327.mp3,"Changelog: Software Development, Open Source",,8230,,109670126,,,URL,"The Changelog: Software Development, Open Source",,,2018-12-13 18:41:10,Podcast,,4562000,,,Changelog Media
2021-12-30 22:58:20,0C6734C388C9519D,"State of the ""log"" 2018",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/328/the-changelog-328.mp3,"Changelog: Software Development, Open Source",,8232,,93072966,,,URL,"The Changelog: Software Development, Open Source",,,2018-12-19 12:00:00,Podcast,,3869000,,,Changelog Media
2021-12-30 22:58:20,53084498BE006547,Perspectives on Kubernetes and successful cloud platforms,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/329/the-changelog-329.mp3,"Changelog: Software Development, Open Source",,8234,,61601474,,,URL,"The Changelog: Software Development, Open Source",,,2019-01-09 12:00:00,Podcast,,2556000,,,Changelog Media
2021-12-30 22:58:20,C40FB9C35A0DBACC,source{d} turns code into actionable insights,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/330/the-changelog-330.mp3,"Changelog: Software Development, Open Source",,8236,,68376660,,,URL,"The Changelog: Software Development, Open Source",,,2019-01-16 12:00:00,Podcast,,2839000,,,Changelog Media
2021-12-30 22:58:20,98AF7C865E04D930,GitHub Actions is the next big thing,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/331/the-changelog-331.mp3,"Changelog: Software Development, Open Source",,8238,,111580667,,,URL,"The Changelog: Software Development, Open Source",,,2019-01-23 21:38:27,Podcast,,4641000,,,Changelog Media
2021-12-30 22:58:20,CD0F0C25B0C78F42,A UI framework without the framework,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/332/the-changelog-332.mp3,"Changelog: Software Development, Open Source",,8240,,99145177,,,URL,"The Changelog: Software Development, Open Source",UI framework without the framework,,2019-01-30 21:25:14,Podcast,,4122000,,,Changelog Media
2021-12-30 22:58:20,9ABB2F88C3C95512,Tactical design advice for developers,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/333/the-changelog-333.mp3,"Changelog: Software Development, Open Source",,8242,,105940408,,,URL,"The Changelog: Software Development, Open Source",,,2019-02-06 12:00:00,Podcast,,4406000,,,Changelog Media
2021-12-30 22:58:20,452E5CDF3FC91BA4,With great power comes great responsibility,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/334/the-changelog-334.mp3,"Changelog: Software Development, Open Source",,8244,,126358656,,,URL,"The Changelog: Software Development, Open Source",,,2019-02-15 12:10:00,Podcast,,5258000,,,Changelog Media
2021-12-30 22:58:20,992BBDBA20A28396,Enabling open code for science at NumFOCUS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/335/the-changelog-335.mp3,"Changelog: Software Development, Open Source",,8246,,98535459,,,URL,"The Changelog: Software Development, Open Source",,,2019-02-22 18:00:00,Podcast,,4097000,,,Changelog Media
2021-12-30 22:58:20,3A71841EC2F46DB2,Containerizing compute driven workloads with Singularity,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/336/the-changelog-336.mp3,"Changelog: Software Development, Open Source",,8248,,120183179,,,URL,"The Changelog: Software Development, Open Source",,,2019-02-28 12:00:00,Podcast,,5000000,,,Changelog Media
2021-12-30 22:58:20,B3DC56334423FFFB,Homebrew! Part Deux,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/337/the-changelog-337.mp3,"Changelog: Software Development, Open Source",,8250,,116435906,,,URL,"The Changelog: Software Development, Open Source",,,2019-03-06 14:35:53,Podcast,,4844000,,,Changelog Media
2021-12-30 22:58:20,C401F39229BADC27,Funding OSS with Mozilla Open Source Support awards,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/338/the-changelog-338.mp3,"Changelog: Software Development, Open Source",,8252,,110739338,,,URL,"The Changelog: Software Development, Open Source",,,2019-03-13 11:00:00,Podcast,,4606000,,,Changelog Media
2021-12-30 22:58:20,6584DAB2964BE25F,Why smart engineers write bad code,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/339/the-changelog-339.mp3,"Changelog: Software Development, Open Source",,8254,,95392931,,,URL,"The Changelog: Software Development, Open Source",,,2019-03-29 11:00:00,Podcast,,3966000,,,Changelog Media
2021-12-30 22:58:20,75D996C9C09AB522,All things text mode,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/340/the-changelog-340.mp3,"Changelog: Software Development, Open Source",,8256,,111397233,,,URL,"The Changelog: Software Development, Open Source",,,2019-04-04 19:00:00,Podcast,,4634000,,,Changelog Media
2021-12-30 22:58:20,EB38998E9C3DB58D,Wasmer is taking WebAssembly beyond the browser,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/341/the-changelog-341.mp3,"Changelog: Software Development, Open Source",,8258,,79069368,,,URL,"The Changelog: Software Development, Open Source",,,2019-04-12 11:00:00,Podcast,,3285000,,,Changelog Media
2021-12-30 22:58:20,89C1BE1766920AD2,From zero to thought leader in 6 months,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/342/the-changelog-342.mp3,"Changelog: Software Development, Open Source",,8260,,104483708,,,URL,"The Changelog: Software Development, Open Source",,,2019-04-18 16:30:00,Podcast,,4345000,,,Changelog Media
2021-12-30 22:58:20,E11DB68FD574F181,Running functions anywhere with OpenFaaS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/343/the-changelog-343.mp3,"Changelog: Software Development, Open Source",,8262,,126009345,,,URL,"The Changelog: Software Development, Open Source",,,2019-04-25 17:00:00,Podcast,,5243000,,,Changelog Media
2021-12-30 22:58:20,176CD3F26B8588AF,Inside 2019's infrastructure for Changelog.com,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/344/the-changelog-344.mp3,"Changelog: Software Development, Open Source",,8264,,142583329,,,URL,"The Changelog: Software Development, Open Source",,,2019-05-05 04:00:00,Podcast,,5935000,,,Changelog Media
2021-12-30 22:58:20,318521D4D4FA5957,Quirk and Cognitive Behavioral Therapy (CBT),,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/345/the-changelog-345.mp3,"Changelog: Software Development, Open Source",,8266,,103128423,,,URL,"The Changelog: Software Development, Open Source",,,2019-05-10 21:00:00,Podcast,,4289000,,,Changelog Media
2021-12-30 22:58:20,727D05BB409E1E53,Off the grid social networking with Manyverse,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/346/the-changelog-346.mp3,"Changelog: Software Development, Open Source",,8268,,114479682,,,URL,"The Changelog: Software Development, Open Source",,,2019-05-18 21:00:00,Podcast,,4762000,,,Changelog Media
2021-12-30 22:58:20,3FE9B8815FCD2845,Creating and selling multiplayer online games,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/347/the-changelog-347.mp3,"Changelog: Software Development, Open Source",,8270,,113773225,,,URL,"The Changelog: Software Development, Open Source",,,2019-05-24 11:00:00,Podcast,,4738000,,,Changelog Media
2021-12-30 22:58:20,4137B9B5FCF2E7B7,Python's new governance and core team,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/348/the-changelog-348.mp3,"Changelog: Software Development, Open Source",,8272,,102711797,,,URL,"The Changelog: Software Development, Open Source",,,2019-06-06 11:00:00,Podcast,,4277000,,,Changelog Media
2021-12-30 22:58:20,9E31184E1AEB3370,The state of CSS in 2019,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/349/the-changelog-349.mp3,"Changelog: Software Development, Open Source",,8274,,110754632,,,URL,"The Changelog: Software Development, Open Source",state of CSS in 2019,,2019-06-14 19:00:00,Podcast,,4612000,,,Changelog Media
2021-12-30 22:58:20,3077758FD496EB8C,Boldly going where no data tools have gone before,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/350/the-changelog-350.mp3,"Changelog: Software Development, Open Source",,8276,,107219635,,,URL,"The Changelog: Software Development, Open Source",,,2019-06-19 18:20:57,Podcast,,4465000,,,Changelog Media
2021-12-30 22:58:20,E0A9EE273F6647E1,Maintainer spotlight! Ned Batchelder,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/351/the-changelog-351.mp3,"Changelog: Software Development, Open Source",,8278,,73416248,,,URL,"The Changelog: Software Development, Open Source",,,2019-06-28 20:00:00,Podcast,,3054000,,,Changelog Media
2021-12-30 22:58:20,E1344666B3394F6C,Python's Tale,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/takeover-clh-s3e1/the-changelog-takeover-clh-s3e1.mp3,"Changelog: Software Development, Open Source",,8280,,41658637,,,URL,"The Changelog: Software Development, Open Source",,,2019-07-02 11:00:00,Podcast,,1729000,,,Changelog Media
