date_added,clean,persistent_id,name,podcast,play_date_utc,unplayed,location,sort_album,track_id,play_count,size,track_type,sort_artist,album,sort_name,release_date,genre,total_time,play_date,artist
2022-11-27 02:10:38,,84E2FC183FFFE5B9,Dialogue Lectures #1 w/Dr. David E. Campbell,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_1.mp3,Dialogue Journal,37888,,105622882,URL,Dialogue Journal,The Dialogue Journal,,2012-10-18 18:21:32,Podcast,6601000,,The Dialogue Journal
2022-11-27 02:10:38,,50463F222A420679,Dialogue Lectures #2 w/Dr. John G. Turner,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_2.mp3,Dialogue Journal,37890,,90351907,URL,Dialogue Journal,The Dialogue Journal,,2012-10-24 20:36:48,Podcast,5647000,,The Dialogue Journal
2022-11-27 02:10:38,,CF432E4EC0F694C3,Dialogue Lectures #3 w/Dr. Robert Rees and Dr. Caitlin Ryan,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_3.mp3,Dialogue Journal,37892,,81997321,URL,Dialogue Journal,The Dialogue Journal,,2012-11-15 21:09:49,Podcast,5125000,,The Dialogue Journal
2022-11-27 02:10:38,,3815F03AD4F9CFF1,Dialogue Lectures #4 Mormonsandgays.org roundtable,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_4.mp3,Dialogue Journal,37894,,79799054,URL,Dialogue Journal,The Dialogue Journal,,2012-12-12 19:22:54,Podcast,4987000,,The Dialogue Journal
2022-11-27 02:10:38,,63132B2287B39B97,Dialogue Lectures #5 w/Sarah Barringer Gordon,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_5.mp3,Dialogue Journal,37896,,65662295,URL,Dialogue Journal,The Dialogue Journal,,2013-03-19 19:43:03,Podcast,4104000,,The Dialogue Journal
2022-11-27 02:10:38,,EFDE1E1EE12BFEAD,Dialogue Lectures #6 w/Fiona and Terryl Givens,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_6.mp3,Dialogue Journal,37898,,77502290,URL,Dialogue Journal,The Dialogue Journal,,2013-04-18 09:06:58,Podcast,4844000,,The Dialogue Journal
2022-11-27 02:10:38,,7B2751C28FF73255,Dialogue Lectures #7 w/Eric Eliason,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_7.mp3,Dialogue Journal,37900,,78771250,URL,Dialogue Journal,The Dialogue Journal,,2013-05-21 09:24:24,Podcast,4923000,,The Dialogue Journal
2022-11-27 02:10:38,,6FA5A2D2AC02ACF5,Dialogue Lectures #8 w/Armand Mauss,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast8.mp3,Dialogue Journal,37902,,77985101,URL,Dialogue Journal,The Dialogue Journal,,2013-06-25 19:47:48,Podcast,4874000,,The Dialogue Journal
2022-11-27 02:10:38,,0CA6CAE887B11A6C,Dialogue Lectures #9 w/Joseph and Marilyn Bentley,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_9.mp3,Dialogue Journal,37904,,68052720,URL,Dialogue Journal,The Dialogue Journal,,2013-08-13 20:27:44,Podcast,4253000,,The Dialogue Journal
2022-11-27 02:10:38,,2ED3DEDF647B1922,Dialogue Lectures #10 w/Laurie Maffly-Kipp,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_10.mp3,Dialogue Journal,37906,,57244290,URL,Dialogue Journal,The Dialogue Journal,,2013-10-22 16:21:36,Podcast,3578000,,The Dialogue Journal
2022-11-27 02:10:38,,816E7F177A7B6B93,Dialogue Lectures #11 w/Robert Kirby,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_11.mp3,Dialogue Journal,37908,,65256887,URL,Dialogue Journal,The Dialogue Journal,,2013-12-04 22:10:30,Podcast,4079000,,The Dialogue Journal
2022-11-27 02:10:38,,922BB0956406F6BF,Dialogue Lectures #12 w/David Bokovoy,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_12.mp3,Dialogue Journal,37910,,71232892,URL,Dialogue Journal,The Dialogue Journal,,2014-02-05 14:13:58,Podcast,4452000,,The Dialogue Journal
2022-11-27 02:10:38,,68094AF257679569,Dialogue Lectures #13 w/Philip Barlow,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_13.mp3,Dialogue Journal,37912,,85676724,URL,Dialogue Journal,The Dialogue Journal,,2014-03-18 13:11:35,Podcast,5355000,,The Dialogue Journal
2022-11-27 02:10:38,,B0129B3D145CE0DB,Dialogue Lectures #14 w/Brandon Plewe,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_14.mp3,Dialogue Journal,37914,,74038616,URL,Dialogue Journal,The Dialogue Journal,,2014-04-22 09:44:49,Podcast,4627000,,The Dialogue Journal
2022-11-27 02:10:38,,3793B449B334FA52,Dialogue Lectures #15 w/David Stewart & Matt Martinich,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_15.mp3,Dialogue Journal,37916,,79782699,URL,Dialogue Journal,The Dialogue Journal,,2014-05-20 13:44:10,Podcast,4986000,,The Dialogue Journal
2022-11-27 02:10:38,,FBCC7FBFDF6DF17A,Dialogue Lectures #16 w/Valerie Hudson,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_16.mp3,Dialogue Journal,37918,,78299321,URL,Dialogue Journal,The Dialogue Journal,,2014-09-03 14:52:48,Podcast,4894000,,The Dialogue Journal
2022-11-27 02:10:38,,F70AD10FE65FD597,Dialogue Lectures #17 w/Wes Johnson,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_17.mp3,Dialogue Journal,37920,,70503638,URL,Dialogue Journal,The Dialogue Journal,,2014-10-01 14:50:28,Podcast,4406000,,The Dialogue Journal
2022-11-27 02:10:38,,AF7775600E45CEDE,Dialogue Lectures #18 w/Adam Miller,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_18.mp3,Dialogue Journal,37922,,63421636,URL,Dialogue Journal,The Dialogue Journal,,2014-10-16 08:50:28,Podcast,3964000,,The Dialogue Journal
2022-11-27 02:10:38,,44216905BEFBFEDE,Dialogue Lectures #19 w/Craig Harline,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast19.mp3,Dialogue Journal,37924,,70633931,URL,Dialogue Journal,The Dialogue Journal,,2014-11-07 16:08:14,Podcast,4415000,,The Dialogue Journal
2022-11-27 02:10:38,,9EF2D0E28EC72E65,Dialogue Lectures #20 w/David Holland,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_20.mp3,Dialogue Journal,37926,,67850334,URL,Dialogue Journal,The Dialogue Journal,,2015-02-14 22:38:42,Podcast,4241000,,The Dialogue Journal
2022-11-27 02:10:38,,FE9A69CF3F395562,Dialogue Lectures #21 w/Neylan McBaine,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_21.mp3,Dialogue Journal,37928,,61973411,URL,Dialogue Journal,The Dialogue Journal,,2015-03-04 19:25:55,Podcast,3873000,,The Dialogue Journal
2022-11-27 02:10:38,,EDEECCD0909102C6,Dialogue Lectures #22 w/Eric Huntsman,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_22.mp3,Dialogue Journal,37930,,79933955,URL,Dialogue Journal,The Dialogue Journal,,2015-06-18 20:31:48,Podcast,4996000,,The Dialogue Journal
2022-11-27 02:10:38,,1BCF1589B6C15D65,Dialogue Lectures #23 w/W Paul Reeve,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_23.mp3,Dialogue Journal,37932,,72129404,URL,Dialogue Journal,The Dialogue Journal,,2015-09-22 09:56:03,Podcast,4508000,,The Dialogue Journal
2022-11-27 02:10:38,,FB61D722B510DD9C,Dialogue Lectures #24 w/Lisa Tait,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_24.mp3,Dialogue Journal,37934,,82312978,URL,Dialogue Journal,The Dialogue Journal,,2015-11-05 13:52:02,Podcast,5145000,,The Dialogue Journal
2022-11-27 02:10:38,,43C1C2E8A4642B1B,Dialogue Lectures #25 w/Russell Stevenson,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_25.mp3,Dialogue Journal,37936,,69410163,URL,Dialogue Journal,The Dialogue Journal,,2015-12-09 22:05:40,Podcast,4338000,,The Dialogue Journal
2022-11-27 02:10:38,True,6ED8F06BF82D36F4,Best of Dialogue 2015,True,,True,http://media.blubrry.com/dialogue_journal/dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_25.mp3,Dialogue Journal,37938,,69410163,URL,Dialogue Journal,The Dialogue Journal,,2015-12-31 19:23:36,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,,43212BAA92236A8B,Dialogue Lectures #26 w/Patrick Mason,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_26.mp3,Dialogue Journal,37940,,88179869,URL,Dialogue Journal,The Dialogue Journal,,2016-01-15 18:43:41,Podcast,5511000,,The Dialogue Journal
2022-11-27 02:10:38,,84F536A132113CB3,Dialogue Lectures #27 w/Cory Crawford,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_27.mp3,Dialogue Journal,37942,,56829588,URL,Dialogue Journal,The Dialogue Journal,,2016-03-02 19:55:57,Podcast,3552000,,The Dialogue Journal
2022-11-27 02:10:38,,7765DBBDB6448AC0,Dialogue Lectures #28 w/Jared Hickman,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_28.mp3,Dialogue Journal,37944,,75313035,URL,Dialogue Journal,The Dialogue Journal,,2016-05-02 20:02:53,Podcast,4707000,,The Dialogue Journal
2022-11-27 02:10:38,,E636F5DC8648AE8E,Dialogue Lectures #29 w/Editor Boyd Petersen,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_29.mp3,Dialogue Journal,37946,,71929197,URL,Dialogue Journal,The Dialogue Journal,,2016-06-29 20:39:28,Podcast,4496000,,The Dialogue Journal
2022-11-27 02:10:38,,985EE8A93B6803C6,Dialogue Lectures #30 w/Gregory Prince,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_30.mp3,Dialogue Journal,37948,,72185408,URL,Dialogue Journal,The Dialogue Journal,,2016-07-20 12:54:44,Podcast,4512000,,The Dialogue Journal
2022-11-27 02:10:38,True,8413FB71E4C2DEC4,Sitting at Sunstone dialoguing about Dialogue,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/CarolLynnPearson_snippet.mp3,Dialogue Journal,37950,,1508932,URL,Dialogue Journal,The Dialogue Journal,,2016-08-01 04:05:11,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,,9A7D84A9547835EC,Dialogue Lectures #31 w/Past Dialogue Editors @ Sunstone,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_31.mp3,Dialogue Journal,37952,,82423338,URL,Dialogue Journal,The Dialogue Journal,,2016-09-29 14:32:08,Podcast,5151000,,The Dialogue Journal
2022-11-27 02:10:38,True,CF89B928E7A33ABF,"Special Dialogue Podcast: ""Spirit of Dialogue"" Conference Session 1",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/50conference_session1.mp3,Dialogue Journal,37954,,42415832,URL,Dialogue Journal,The Dialogue Journal,,2016-10-05 16:38:11,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,True,ED448F4DE4A44CCA,"Special Dialogue Podcast: ""Spirit of Dialogue"" Conference Session 4",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/50conference_session4.mp3,Dialogue Journal,37956,,29405624,URL,Dialogue Journal,The Dialogue Journal,,2016-10-11 16:40:08,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,True,AF9DC08D8DB9DFB0,"Special Dialogue Podcast: ""Spirit of Dialogue"" Conference Session 5",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/50conference_session5.mp3,Dialogue Journal,37958,,46957820,URL,Dialogue Journal,The Dialogue Journal,,2016-10-11 20:59:47,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,True,66D08D7BF11AE124,"Special Dialogue Podcast: ""Spirit of Dialogue"" Conference Session 6",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/50conference_session6.mp3,Dialogue Journal,37960,,46549484,URL,Dialogue Journal,The Dialogue Journal,,2016-10-12 01:43:15,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,True,3EC1E60F059FA4B3,"Special Dialogue Podcast: ""Spirit of Dialogue"" Conference Session 7",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/50conference_session7.mp3,Dialogue Journal,37962,,26830577,URL,Dialogue Journal,The Dialogue Journal,,2016-10-19 22:36:08,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,,373B0356495FF6C8,Dialogue Lectures #32 w/John Christopher Thomas,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_32.mp3,Dialogue Journal,37964,,79136497,URL,Dialogue Journal,The Dialogue Journal,,2017-01-13 13:18:19,Podcast,4946000,,The Dialogue Journal
2022-11-27 02:10:38,,3395B07DD9691E83,Dialogue Lectures #33 w/Matthew Garrett,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_33.mp3,Dialogue Journal,37966,,74962031,URL,Dialogue Journal,The Dialogue Journal,,2017-02-13 14:34:19,Podcast,4685000,,The Dialogue Journal
2022-11-27 02:10:38,,60710010F2801FD0,Dialogue Lectures #34 w/Laurel Thatcher Ulrich,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_34.mp3,Dialogue Journal,37968,,71456914,URL,Dialogue Journal,The Dialogue Journal,,2017-08-31 18:38:06,Podcast,4466000,,The Dialogue Journal
2022-11-27 02:10:38,,493BD802EFF556A5,Dialogue Lectures #35 w/Bryce Cook,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_35.mp3,Dialogue Journal,37970,,60290666,URL,Dialogue Journal,The Dialogue Journal,,2017-09-17 05:58:37,Podcast,5076000,,The Dialogue Journal
2022-11-27 02:10:38,,A3AA63C591700976,Dialogue Lectures #36 w/Bryce Cook,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_36.mp3,Dialogue Journal,37972,,53064034,URL,Dialogue Journal,The Dialogue Journal,,2017-09-17 09:45:22,Podcast,4230000,,The Dialogue Journal
2022-11-27 02:10:38,,DFA67E63DE606467,Dialogue Lectures #37 w/Christine Durham,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_37.mp3,Dialogue Journal,37974,,92650832,URL,Dialogue Journal,The Dialogue Journal,,2017-11-18 16:37:06,Podcast,5469000,,The Dialogue Journal
2022-11-27 02:10:38,,DE6A1DF99D944D5E,Dialogue Lectures #38 w/D. Michael Quinn,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_38.mp3,Dialogue Journal,37976,,90824641,URL,Dialogue Journal,The Dialogue Journal,,2018-01-30 15:32:35,Podcast,5370000,,The Dialogue Journal
2022-11-27 02:10:38,True,D11D919732F1D76F,Dialogue Lectures #39 w/William MacKinnon and Richard E. Turley,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_39.mp3,Dialogue Journal,37978,,5242880,URL,Dialogue Journal,The Dialogue Journal,,2018-02-07 21:11:52,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,,BC480F0D672CD612,Dialogue Lectures #40 w/ Thomas Simpson,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_40.mp3,Dialogue Journal,37980,,88417870,URL,Dialogue Journal,The Dialogue Journal,,2018-05-05 03:35:54,Podcast,4971000,,The Dialogue Journal
2022-11-27 02:10:38,,F725200B1C2D0814,Dialogue Lectures #41 w/Patrick Mason,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_41.mp3,Dialogue Journal,37982,,85934509,URL,Dialogue Journal,The Dialogue Journal,,2018-06-05 03:38:04,Podcast,5009000,,The Dialogue Journal
2022-11-27 02:10:38,,E6CC8D96C2C4CA21,Dialogue Lectures #42 w/ Jana Riess,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_42.mp3,Dialogue Journal,37984,,94175648,URL,Dialogue Journal,The Dialogue Journal,,2018-10-05 03:39:24,Podcast,5188000,,The Dialogue Journal
2022-11-27 02:10:38,,5E0B6C40256705D4,Dialogue Lectures #43 w/ Don Bradley,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_43.mp3,Dialogue Journal,37986,,85570522,URL,Dialogue Journal,The Dialogue Journal,,2019-01-05 03:44:18,Podcast,5070000,,The Dialogue Journal
2022-11-27 02:10:38,,C0D77D126E784660,Dialogue Lectures #45 w/ Gary Bergera,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_45.mp3,Dialogue Journal,37988,,77738329,URL,Dialogue Journal,The Dialogue Journal,,2019-05-08 04:33:31,Podcast,4504000,,The Dialogue Journal
2022-11-27 02:10:38,,F00EFEF76F449569,Dialogue Lectures #44 w/ Thomas Wayment,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_44.mp3,Dialogue Journal,37990,,90842955,URL,Dialogue Journal,The Dialogue Journal,,2019-05-08 04:34:32,Podcast,5445000,,The Dialogue Journal
2022-11-27 02:10:38,,12DE91897C8CB06C,Dialogue Lectures #46 w/ Robin Scott Jensen,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_46.mp3,Dialogue Journal,37992,,88007461,URL,Dialogue Journal,The Dialogue Journal,,2020-01-13 18:05:13,Podcast,5096000,,The Dialogue Journal
2022-11-27 02:10:38,True,72DD8CA8B3F47B95,Dialogue Heritage Podcast Series Intro,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/heritage_promo.mp3,Dialogue Journal,37994,,1525700,URL,Dialogue Journal,The Dialogue Journal,,2020-01-14 01:46:05,Podcast,81000,,The Dialogue Journal
2022-11-27 02:10:38,,CFF117B37672735D,Dialogue Lectures #47 w/ Quincy Newell,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_47.mp3,Dialogue Journal,37996,,68509020,URL,Dialogue Journal,The Dialogue Journal,,2020-01-17 02:36:53,Podcast,4010000,,The Dialogue Journal
2022-11-27 02:10:38,,AD9653652E36DCD1,Dialogue Heritage #1,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/DialogueHeritage_Ep1.mp3,Dialogue Journal,37998,,49698267,URL,Dialogue Journal,The Dialogue Journal,,2020-01-21 21:18:10,Podcast,3106000,,The Dialogue Journal
2022-11-27 02:10:38,,637BE5BD56F53265,Dialogue Lectures #48 w/ Steven Harper,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_48.mp3,Dialogue Journal,38000,,82318354,URL,Dialogue Journal,The Dialogue Journal,,2020-01-23 16:31:04,Podcast,4763000,,The Dialogue Journal
2022-11-27 02:10:38,,77AB91EEEB7F58F8,Dialogue Book Report #1,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguebookreport_1.mp3,Dialogue Journal,38002,,38876773,URL,Dialogue Journal,The Dialogue Journal,,2020-02-05 17:16:44,Podcast,2430000,,The Dialogue Journal
2022-11-27 02:10:38,,9F9B5DBFDB3C1B90,Dialogue Heritage #2,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/DialogueHeritage_Ep2.mp3,Dialogue Journal,38004,,32700343,URL,Dialogue Journal,The Dialogue Journal,,2020-02-12 20:59:28,Podcast,2044000,,The Dialogue Journal
2022-11-27 02:10:38,,629EFFCD730E7AC6,Dialogue Book Report #2,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguebookreport_2.mp3,Dialogue Journal,38006,,31438686,URL,Dialogue Journal,The Dialogue Journal,,2020-02-20 01:57:18,Podcast,1965000,,The Dialogue Journal
2022-11-27 02:10:38,,E593772A64697AB3,Dialogue Out Loud Presents Bode and Iris by Levi Peterson,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud1.mp3,Dialogue Journal,38008,,58928938,URL,Dialogue Journal,The Dialogue Journal,,2020-03-03 23:23:05,Podcast,3683000,,The Dialogue Journal
2022-11-27 02:10:38,,36D7300A22B5E149,Dialogue Book of Mormon Gospel Study with Rev. Dr. Fatimah Salleh on Enos,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_51.m4a,Dialogue Journal,38010,,50602419,URL,Dialogue Journal,The Dialogue Journal,,2020-04-22 20:33:23,Podcast,,,The Dialogue Journal
2022-11-27 02:10:38,,94A76F22B9C7FDC0,Dialogue Heritage #4,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/DialogueHeritage_Ep4.mp3,Dialogue Journal,38012,,69677604,URL,Dialogue Journal,The Dialogue Journal,,2020-04-22 22:37:44,Podcast,4355000,,The Dialogue Journal
2022-11-27 02:10:38,,BA1A7D01E8942338,Dialogue Book of Mormon Gospel Study with Derek Knox and James Jones on Mosiah 1–3,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_52.mp3,Dialogue Journal,38014,,64676814,URL,Dialogue Journal,The Dialogue Journal,,2020-04-23 21:01:19,Podcast,4042000,,The Dialogue Journal
2022-11-27 02:10:38,,4C695DB6D5AD4578,Dialogue Book of Mormon Gospel Study with Kristine Haglund on Mosiah 4–6,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_53.mp3,Dialogue Journal,38016,,55114752,URL,Dialogue Journal,The Dialogue Journal,,2020-04-29 18:54:51,Podcast,3445000,,The Dialogue Journal
2022-11-27 02:10:38,,607A26D04DBCF4C7,Dialogue Book Report #3,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguebookreport_3.mp3,Dialogue Journal,38018,,45048113,URL,Dialogue Journal,The Dialogue Journal,,2020-05-01 18:22:37,Podcast,2815000,,The Dialogue Journal
2022-11-27 02:10:38,,2253F02EB0740A79,Dialogue Book of Mormon Gospel Study with Roni Jo Draper on Mosiah 7–10,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_54.mp3,Dialogue Journal,38020,,59844786,URL,Dialogue Journal,The Dialogue Journal,,2020-05-04 17:40:56,Podcast,3740000,,The Dialogue Journal
2022-11-27 02:10:38,,B1AC8DDB5029347B,Dialogue Book of Mormon Gospel Study with Adam Miller on Mosiah 11–17,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_55.mp3,Dialogue Journal,38022,,22819998,URL,Dialogue Journal,The Dialogue Journal,,2020-05-11 17:19:04,Podcast,3260000,,The Dialogue Journal
2022-11-27 02:10:38,,9401B2D194D867E3,Dialogue Book of Mormon Gospel Study with Fiona Givens on Mosiah 18–24,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_56.mp3,Dialogue Journal,38024,,29011638,URL,Dialogue Journal,The Dialogue Journal,,2020-05-17 20:35:22,Podcast,4144000,,The Dialogue Journal
2022-11-27 02:10:38,,AAA7346409F58246,Dialogue Book of Mormon Gospel Study with Bob Rees on Mosiah 25–28,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_57.mp3,Dialogue Journal,38026,,42056861,URL,Dialogue Journal,The Dialogue Journal,,2020-05-25 01:48:42,Podcast,2628000,,The Dialogue Journal
2022-11-27 02:10:38,,0840EEA69CBAD0A4,Dialogue Heritage #5,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/DialogueHeritage_Ep5.mp3,Dialogue Journal,38028,,33523797,URL,Dialogue Journal,The Dialogue Journal,,2020-05-26 22:34:05,Podcast,2095000,,The Dialogue Journal
2022-11-27 02:10:38,,927AD15ABC69617A,Dialogue Book of Mormon Gospel Study with David Gore on Mosiah 29 – Alma 4,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_58.mp3,Dialogue Journal,38030,,66278014,URL,Dialogue Journal,The Dialogue Journal,,2020-06-01 02:15:55,Podcast,4142000,,The Dialogue Journal
2022-11-27 02:10:38,,9E41AD1D9E7B2E21,Dialogue Book of Mormon Gospel Study with LaShawn Williams on Alma 5–7,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_59.mp3,Dialogue Journal,38032,,45346026,URL,Dialogue Journal,The Dialogue Journal,,2020-06-07 20:47:27,Podcast,6478000,,The Dialogue Journal
