date_added,clean,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,comments,track_number,location,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist,normalization,bpm
2021-12-30 22:58:21,,67ECC4F19CBC95F7,Faith and Reason 52:  Mesoamerican Cultures,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/Meso-American-Cultures.mp3,,8930,1,16305592,,URL,Latter-day Saint FAIR-Cast,,,2015-08-03 03:35:13,Podcast,,1019000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,6F2BF6FF560A257C,RiseUp Podcast – The Choice of Discipleship,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/RiseUp-TheChoiceOfDiscipleship.mp3,,8932,1,37736877,,URL,Latter-day Saint FAIR-Cast,,,2015-08-08 00:46:27,Podcast,,1569000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,B755E23054003F2C,Best of FairMormon Conference 2015: Michael Otterson – On The Record,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/BestOfFairMormon-Michael-Otterson.mp3,,8934,1,77577525,,URL,Latter-day Saint FAIR-Cast,,,2015-08-09 03:16:57,Podcast,,3684000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,5E2680DDD726D71D,Fair Issues 90: True scholarship vs. wishful thinking,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/06/Fair-Issues-90-Pod.mp3,,8936,1,12180167,,URL,Latter-day Saint FAIR-Cast,,,2015-08-09 14:00:17,Podcast,,508000,3709290441,,FAIR,,
2021-12-30 22:58:21,,385BF147695CF6B0,Faith and Reason 53: The Marketplace,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/The-Marketplace.mp3,,8938,1,5412317,,URL,Latter-day Saint FAIR-Cast,,,2015-08-16 02:32:43,Podcast,,338000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,D714220D1B1F310E,Fair Issues 93: Mesoamerican model: Evidences and anomalies,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/Fair-Issues-93-Pod.mp3,,8940,1,12190198,,URL,Latter-day Saint FAIR-Cast,,,2015-08-17 05:30:51,Podcast,,508000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,55CF92E8F9916E8B,Fair Issues 94: Moroni and the Hill Cumorah,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/Fair-Issues-94-pod.mp3,,8942,1,11524389,,URL,Latter-day Saint FAIR-Cast,,,2015-08-24 04:36:54,Podcast,,480000,3709290442,,FAIR,,
2021-12-30 22:58:21,,10723495EE7E1B2D,Faith and Reason 54: New World Writings,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/08/New-World-Writings1.mp3,,8944,1,12327454,,URL,Latter-day Saint FAIR-Cast,,,2015-08-31 00:39:48,Podcast,,770000,3709290442,,FAIR,,
2021-12-30 22:58:21,,E7C5C0CB61E7059F,Faith and Reason 55: Tumbaga,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/09/Tumbaga.mp3,,8946,1,13514026,,URL,Latter-day Saint FAIR-Cast,,,2015-09-13 00:05:40,Podcast,,845000,3709290441,,FAIR,,
2021-12-30 22:58:21,,B760EADFB45B2966,Faith and Reason 56: New World Temples and Towers,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/09/Temples-and-Towers.mp3,,8948,1,6426290,,URL,Latter-day Saint FAIR-Cast,,,2015-09-28 00:31:23,Podcast,,402000,3709290441,,FAIR,,
2021-12-30 22:58:21,,96E2ECAC69E4A06E,Faith and Reason 57: Mesoamerican Warfare,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/10/Mesoamerican-warfare-and-seasonality.mp3,,8950,1,14424374,,URL,Latter-day Saint FAIR-Cast,,,2015-10-12 01:14:37,Podcast,,901000,3709290443,,FAIR,,
2021-12-30 22:58:21,,5C9A484BFE929740,Faith and Reason 58: Cement,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/11/Cement.mp3,,8952,1,4227812,,URL,Latter-day Saint FAIR-Cast,,,2015-10-21 17:29:37,Podcast,,264000,3709290441,,FAIR,,
2021-12-30 22:58:21,,ADD736874E31F32D,Faith and Reason 59: Barley,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/11/Barley1.mp3,,8954,1,6728879,,URL,Latter-day Saint FAIR-Cast,,,2015-10-26 17:34:15,Podcast,,421000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,F6E6086E471FEBAA,Faith and Reason 60: List of Book of Mormon Items,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/11/List-of-Book-of-Mormon-Items-Podcast.mp3,,8956,1,5900506,,URL,Latter-day Saint FAIR-Cast,,,2015-11-16 00:59:44,Podcast,,369000,3709290443,,FAIR,,
2021-12-30 22:58:21,,84A8E094528F9FAE,Faith and Reason 61: Uto-Aztecan Language,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/11/Uto-Aztecan-Language.mp3,,8958,1,12273540,,URL,Latter-day Saint FAIR-Cast,,,2015-11-23 03:07:46,Podcast,,767000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,89FB413B06FBF5F0,The Purpose and Mission of FairMormon,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/12/FairMormon-Lynch.mp3,,8960,1,33293912,,URL,Latter-day Saint FAIR-Cast,Purpose and Mission of FairMormon,,2015-12-11 01:36:00,Podcast,,2081000,3709290441,,FAIR,,
2021-12-30 22:58:21,,93FE2A3622C2A0C4,Faith and Reason 62: Earthquakes and Volcanoes,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2015/12/Earthquakes-and-Volcanoes.mp3,,8962,1,12862870,,URL,Latter-day Saint FAIR-Cast,,,2015-12-29 23:58:37,Podcast,,804000,3709290443,,FAIR,,
2021-12-30 22:58:21,,214BF8F7E75B91CB,Faith and Reason 63: Four Hundred Year Baktun,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/01/400-Year-Bactun.mp3,,8964,1,6178436,,URL,Latter-day Saint FAIR-Cast,,,2016-01-09 14:35:10,Podcast,,386000,3709290442,,FAIR,,
2021-12-30 22:58:21,,1879D61337DF1D3F,Faith and Reason 64: Ur and Olishem,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/02/Ur.mp3,,8966,1,7339932,,URL,Latter-day Saint FAIR-Cast,,,2016-02-10 22:25:57,Podcast,,459000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,6B501E0B4567047D,Fair Issues 95: A Journey across the “narrow neck”,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/02/Fair-Issue-95-Pod.mp3,,8968,1,19492154,,URL,Latter-day Saint FAIR-Cast,,,2016-02-28 21:59:40,Podcast,,812000,3709290442,,FAIR,,
2021-12-30 22:58:21,,083FC175904C9D2C,Faith and Reason 65: Heliocentric Universe,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/02/Heliocentric-Universe-1.mp3,,8970,1,6393269,,URL,Latter-day Saint FAIR-Cast,,,2016-03-05 23:03:10,Podcast,,400000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,6B2369AE002B5DA6,Fair Issues 96: Mapping Book of Mormon Lands,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/03/Fair-Issues-96-Pod.mp3,,8972,1,13077316,,URL,Latter-day Saint FAIR-Cast,,,2016-03-07 00:50:51,Podcast,,545000,3709290442,,FAIR,,
2021-12-30 22:58:21,,75BB46F8BF135221,Faith and Reason 66: More Book of Abraham Evidences,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/03/More-BOA-Evidences.mp3,,8974,1,18558816,,URL,Latter-day Saint FAIR-Cast,,,2016-03-18 05:25:05,Podcast,,1160000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,94456A5CC2DF90EC,4th Watch 22: The High Cost of Resentment,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/03/4th-Watch-22-Pod.mp3,,8976,1,42492657,,URL,Latter-day Saint FAIR-Cast,,,2016-03-25 04:53:39,Podcast,,1771000,3709290443,,FAIR,,
2021-12-30 22:58:21,,24FE89E4B881B87A,Faith and Reason 67: The Apostasy,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/04/Apostasy.mp3,,8978,1,17605433,,URL,Latter-day Saint FAIR-Cast,,,2016-04-17 00:43:10,Podcast,,1100000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,E324BF2002957B7D,Fair Issues 97: Proof is in the eye of the Beholder,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/04/Fair-Issues-97-Pod.mp3,,8980,1,12114965,,URL,Latter-day Saint FAIR-Cast,,,2016-04-17 12:00:35,Podcast,,505000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,9A467CE659A55A00,4th Watch 23: The challenge of discipleship,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/04/4th-Watch-23-Pod.mp3,,8982,1,32786391,,URL,Latter-day Saint FAIR-Cast,,,2016-04-22 04:13:27,Podcast,,1366000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,54868596FFBFE8E6,Fair Issues 98: What critics don’t understand about testimony,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/04/Fair-Issues-98-Pod.mp3,,8984,1,12078603,,URL,Latter-day Saint FAIR-Cast,,,2016-04-25 05:52:43,Podcast,,503000,3709290442,,Michael R Ash,,
2021-12-30 22:58:21,,8B338FA881D72AFF,Faith and Reason 68: Plain and Precious Parts,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/04/Plain-and-Precious.mp3,,8986,1,19468287,,URL,Latter-day Saint FAIR-Cast,,,2016-04-30 20:39:42,Podcast,,1217000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,79FFF7B092561AFE,Fair Issues 99: Emotion is part of testimony and decision making,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/05/Fair-Issues-99-Pod.mp3,,8988,1,10116285,,URL,Latter-day Saint FAIR-Cast,,,2016-05-01 23:35:07,Podcast,,422000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,BFA299DDB0A6DC4C,Fair Issues 100: Evidence versus proof,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/05/Fair-Issues-100-Pod.mp3,,8990,1,12346306,,URL,Latter-day Saint FAIR-Cast,,,2016-05-15 12:00:56,Podcast,,514000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,9B2AC6809A619DFA,Faith and Reason 69: The Restoration,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/05/Restoration.mp3,,8992,1,10548613,,URL,Latter-day Saint FAIR-Cast,,,2016-05-18 22:33:00,Podcast,,659000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,86C82B6AED46178A,Fair Issues 101: Types of evidence and the Book of Mormon,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/05/Fair-Issues-101-Pod.mp3,,8994,1,12651625,,URL,Latter-day Saint FAIR-Cast,,,2016-05-25 12:00:40,Podcast,,527000,3709290442,,FAIR,,
2021-12-30 22:58:21,,6E30439C4A74C44C,Faith and Reason 70: Premortal Existence,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/05/Premortal-Existence.mp3,,8996,1,9438104,,URL,Latter-day Saint FAIR-Cast,,,2016-05-29 13:18:22,Podcast,,590000,3709290443,,FAIR,,
2021-12-30 22:58:21,,BDF0C0E7E8E2B65A,Faith and Reason 71: Secret Teachings Among the Apostles,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/06/Secret-Teachings.mp3,,8998,1,10032022,,URL,Latter-day Saint FAIR-Cast,,,2016-06-05 22:20:10,Podcast,,627000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,FB2B53362D1BEB52,Faith and Reason 72: Sacred Vestments,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/06/Sacred-Vestments.mp3,,9000,1,15548664,,URL,Latter-day Saint FAIR-Cast,,,2016-06-12 21:06:11,Podcast,,972000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,531D18DD66C4A621,Faith and Reason 73: Salvation for the Dead,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/06/Salvation-for-the-Dead.mp3,,9002,1,14823093,,URL,Latter-day Saint FAIR-Cast,,,2016-06-18 21:15:34,Podcast,,926000,3709290442,,FAIR,,
2021-12-30 22:58:21,,EC8772D6DB3D7F57,Faith and Reason 74: Degrees of Glory,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/06/Degrees-of-Glory-2016-1.mp3,,9004,1,10258973,,URL,Latter-day Saint FAIR-Cast,,,2016-06-26 00:55:19,Podcast,,641000,3709290441,,FAIR,,
2021-12-30 22:58:21,,4F575E3A6D137B37,Faith and Reason 75: Deification,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/08/Deification-2016.mp3,,9006,1,12174893,,URL,Latter-day Saint FAIR-Cast,,,2016-08-15 00:08:26,Podcast,,761000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,BA2759F2A7110054,President Scott Gordon Reviews the 2016 FairMormon Conference,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/09/2016-Fair-Mormon-Conference-in-Mono.mp3,,9008,1,18786159,,URL,Latter-day Saint FAIR-Cast,,,2016-09-12 05:10:08,Podcast,,1174000,3709290442,,FAIR,,
2021-12-30 22:58:21,,D886B315C0803402,Interview with Dr. Louis C. Midgley,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/10/Midgley-Interview-2016.mp3,,9010,1,47173368,,URL,Latter-day Saint FAIR-Cast,,,2016-10-08 17:14:21,Podcast,,2948000,3709290442,,FAIR,,
2021-12-30 22:58:21,,66AE7AFAD348314D,The Book of Mormon as a Second Witness to the Divinity of Jesus Christ,,True,,,2018-09-21 18:31:30,True,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2016/12/FairMormon-Christmas-2016.mp3,,9012,,29335496,,URL,Latter-day Saint FAIR-Cast,Book of Mormon as a Second Witness to the Divinity of Jesus Christ,,2016-12-12 03:07:56,Podcast,,1833000,3620377890,,FAIR,,
2021-12-30 22:58:21,True,B35F2B78CFC30441,"FairMormon Conference Podcast – Keith Erekson, “Witnessing the Book of Mormon: The Testimonies of Three, Eight, and Millions”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2017/12/Keith-Erekson.mp3,,9014,1,98242688,,URL,Latter-day Saint FAIR-Cast,,,2017-12-28 21:30:37,Podcast,,3509000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,708FCF5682AD7D33,"FairMormon Conference Podcast #2 – Ben Spackman, “Truth, Scripture, and Interpretation: Some Precursors to Reading Genesis”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/01/Ben-Spackman.mp3,,9016,1,87511168,,URL,Latter-day Saint FAIR-Cast,,,2018-01-19 20:38:48,Podcast,,3125000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,57A3C4583C1946B5,LeadingLDS Podcast: How I Lead as Bishop After a Faith Crisis,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/media.blubrry.com/leadinglds/content.blubrry.com/leadinglds/2018-02-05-HIL-Dan-Conway.mp3,,9018,1,66215469,,URL,Latter-day Saint FAIR-Cast,,,2018-02-09 00:47:20,Podcast,,4005000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,459A9E841EB71FF2,"FairMormon Conference Podcast #3 – Elizabeth A. Kuehn, “Finances and Faith in the Kirtland Crisis of 1837”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/02/Elizabeth-A.-Kuehn.mp3,,9020,1,56963200,,URL,Latter-day Saint FAIR-Cast,,,2018-02-16 05:55:39,Podcast,,2034000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,3D228BAE8D3C7C9C,"FairMormon Conference Podcast #4 – Daniel Peterson, “What Difference Does It Make?”",,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/03/Dan-Peterson.mp3,,9022,1,101966128,,URL,Latter-day Saint FAIR-Cast,,,2018-03-20 04:26:50,Podcast,,3642000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,AB3B4908E73C3949,"FairMormon Conference Podcast #5 – Ugo Perego, “What does the Church believe about evolution?”",,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/04/Ugo-Perego.mp3,,9024,1,60596352,,URL,Latter-day Saint FAIR-Cast,,,2018-04-19 19:49:46,Podcast,,3787000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,7A911726A6CD1262,Intro to Islam with Daniel Peterson,,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.ldsmissioncast.com/wp-content/uploads/2018/05/FairMormon-LDSMissionCast-Intro-to-Islam.mp3,,9026,1,46298510,,URL,Latter-day Saint FAIR-Cast,,,2018-05-21 01:19:28,Podcast,,1929000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,4616D91FE56420C4,"FairMormon Conference Podcast #6 – Brant Gardner, “The Book of Mormon as a Seer Stone: Having Faith In and Through the Book of Mormon”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/05/Brant-Gardner.mp3,,9028,1,79636608,,URL,Latter-day Saint FAIR-Cast,,,2018-05-22 05:37:44,Podcast,,2844000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,67D6C0CB98AE1890,"Race and the LDS Church – What do we know, and how do we teach it?",,True,,,2018-09-21 18:00:50,True,,,http://media.blubrry.com/mormonfaircast/ldsmissioncast.com/wp-content/uploads/2018/05/FairMormon-RaceAndTheLDSChurch.mp3,,9030,,70522171,,URL,Latter-day Saint FAIR-Cast,,,2018-05-28 10:00:51,Podcast,,2938000,3620376050,,FAIR,,
2021-12-30 22:58:21,True,937652BD4D9B13B1,"FairMormon Conference Podcast #7 – Gerrit Dirkmaat, “Lost Teachings of the Prophets: Recently Uncovered Teachings of Joseph Smith and Others from the Council of Fifty Record”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/06/Gerrit-Dirkmaat.mp3,,9032,1,83085440,,URL,Latter-day Saint FAIR-Cast,,,2018-06-04 18:34:37,Podcast,,2967000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,5CE3AE4496A376EF,Church History as a Missionary Tool with Casey Griffiths,,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/06/LMC-Casey-Griffiths-FairMormon.mp3,,9034,1,54269410,,URL,Latter-day Saint FAIR-Cast,,,2018-06-12 02:37:04,Podcast,,2261000,3709290441,,FAIR,,
2021-12-30 22:58:21,True,04CDE125285F56BB,"FairMormon Conference Podcast #8 – Janiece Johnson, “Restoring the Tapestry of the Restoration: Early Mormon Women’s Witness”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/06/Janiece-Johnson.mp3,,9036,1,60496328,,URL,Latter-day Saint FAIR-Cast,,,2018-06-20 16:49:09,Podcast,,2160000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,25A37599B12364AA,"From convert, to anti-mormon, to reconversion – Interview with Dusty Smith",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/ldsmissioncast.com/wp-content/uploads/2018/04/LMC-DustySmith.mp3,,9038,1,81257870,,URL,Latter-day Saint FAIR-Cast,,,2018-06-25 10:00:15,Podcast,,3386000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,368AE06156AA995F,"FairMormon Conference Podcast #9 – Matthew Bowen, “Semitic Semiotics: The Symbolic, Prophetic, and Narratological Power of Names in Ancient Scripture”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/06/Matthew-Bowen.mp3,,9040,1,92260480,,URL,Latter-day Saint FAIR-Cast,,,2018-06-28 17:10:35,Podcast,,3295000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,3FA31A5A6FA507D6,Going to the Temple for the First Time – Interview with Anthony Sweat,,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.ldsmissioncast.com/wp-content/uploads/2018/04/LMC-Anthony-Sweat.mp3,,9042,1,53993557,,URL,Latter-day Saint FAIR-Cast,,,2018-07-07 03:46:28,Podcast,,2250000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,C23D3A87A5B85E24,"FairMormon Conference Podcast #10 – Neal Rappleye, “Put Away Childish Things”: Learning to Read the Book of Mormon Using Mature Historical Thought",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/07/Neal-Rappleye.mp3,,9044,1,82612352,,URL,Latter-day Saint FAIR-Cast,,,2018-07-18 16:05:08,Podcast,,2950000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,EDC374ABBC5AAD8B,Proof texting and Using the Bible as a Missionary Tool with Ben Spackman – LDS MissionCast,,True,,,2021-07-16 20:27:22,,,,http://media.blubrry.com/mormonfaircast/ldsmissioncast.com/wp-content/uploads/2018/06/LMC-BenSpackman.mp3,,9046,1,68648878,,URL,Latter-day Saint FAIR-Cast,,,2018-07-27 15:16:28,Podcast,,2860000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,965C1E7F9BC18D07,"FairMormon Conference Podcast #11 – Michael Ash, “After the Manner of Their Language: The Key to Wisdom”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/07/Michael-Ash.mp3,,9048,1,84994176,,URL,Latter-day Saint FAIR-Cast,,,2018-07-30 19:33:15,Podcast,,3035000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,4F676D572B50FA24,"Conversion Story, MTC (Mormon.org) Missionary, and a Stake President – LDS MissionCast Podcast",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.ldsmissioncast.com/wp-content/uploads/2018/07/LMC-GeoffreyAllen-MTCMissionaries.mp3,,9050,1,99245371,,URL,Latter-day Saint FAIR-Cast,,,2018-08-13 04:00:28,Podcast,,4135000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,4C4BF19CA497A0AF,"FairMormon Conference Podcast #12 – Scott Petersen, “Jesus Christ, the Same Yesterday, Today, and Forever: A Restoration of Primitive Christianity”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/08/Scott-Peterson.mp3,,9052,1,87263360,,URL,Latter-day Saint FAIR-Cast,,,2018-08-14 19:15:31,Podcast,,3117000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,275455C225767855,"FairMormon Conference Podcast #13 – Special Episode on Saints #1 of 2 – Scott Hales, “Women’s Stories in Saints: The Story of the Church of Jesus Christ in the Latter Days”",,True,,,2021-07-16 20:27:22,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/08/Scott-Hales.mp3,,9054,1,51095680,,URL,Latter-day Saint FAIR-Cast,,,2018-08-29 19:21:55,Podcast,,3193000,3709290442,,FAIR,,
2021-12-30 22:58:21,True,961017A193355C44,"FairMormon Conference Podcast #14 – Special Episode on Saints #2 of 2 – Steve Harper, “Making Saints: A Look into the Writing of the New Church History”",,True,,,2021-07-16 20:27:23,,,,https://media.blubrry.com/mormonfaircast/www.fairlatterdaysaints.org/wp-content/uploads/2018/09/Steve-Harper.mp3,,9056,1,49576064,,URL,Latter-day Saint FAIR-Cast,,,2018-09-02 04:25:45,Podcast,,3098000,3709290443,,FAIR,,
2021-12-30 22:58:21,True,5764F9EE8C4A1395,"Jaxon Washburn – Interfaith Work, and Being called on a Mission",,True,,,2021-07-16 20:27:21,,,,https://media.blubrry.com/mormonfaircast/www.ldsmissioncast.com/wp-content/uploads/2018/09/LMC-Jaxon-Washburn.mp3,,9058,1,51969171,,URL,Latter-day Saint FAIR-Cast,,,2018-09-21 15:52:42,Podcast,,2165000,3709290441,,FAIR,,
